x,y,species logistic values
1.0,1.0,0.5797907
2.0,2.0,0.426886
3.0,3.0,0.57038707
4.0,4.0,0.4094779
5.0,5.0,0.28507465
6.0,6.0,0.39183322
7.0,7.0,0.31821194
8.0,8.0,0.41004524
9.0,9.0,0.39075366
10.0,10.0,0.5182818
11.0,11.0,0.29123536
12.0,12.0,0.4675251
13.0,13.0,0.4238803
14.0,14.0,0.5017433
15.0,15.0,0.5249856
16.0,16.0,0.2699801
17.0,17.0,0.56799394
18.0,18.0,0.47250587
19.0,19.0,0.4331037
20.0,20.0,0.55873966
21.0,21.0,0.5277639
22.0,22.0,0.41014025
23.0,23.0,0.45532152
24.0,24.0,0.26004606
25.0,25.0,0.5834239
26.0,26.0,0.30751413
27.0,27.0,0.283769
28.0,28.0,0.4545222
29.0,29.0,0.5697065
30.0,30.0,0.380586
31.0,31.0,0.5647339
32.0,32.0,0.56201005
33.0,33.0,0.19720848
34.0,34.0,0.5767009
35.0,35.0,0.58328557
36.0,36.0,0.5108765
37.0,37.0,0.35402593
38.0,38.0,0.44454396
39.0,39.0,0.2791064
40.0,40.0,0.54520303
41.0,41.0,0.5835808
42.0,42.0,0.57473254
43.0,43.0,0.5723352
44.0,44.0,0.25326836
45.0,45.0,0.55308664
46.0,46.0,0.43740326
47.0,47.0,0.24779803
48.0,48.0,0.25148088
49.0,49.0,0.5717098
50.0,50.0,0.43772027
