Raw value,Corresponding cumulative value,Corresponding logistic value,Fractional area,Training omission,Test omission
1.99404E-4,0.01994039,0.009825002,1,0,0
3.04269E-4,0.050367332,0.014914857,0.990740741,0,0
3.55434E-4,0.117606271,0.017379275,0.972222222,0,0
4.18978E-4,0.241662431,0.020422864,0.944444444,0,0
4.93434E-4,0.334474,0.023965237,0.925925926,0,0
5.43423E-4,0.441413648,0.026329192,0.907407407,0,0
5.74768E-4,0.554754113,0.027805629,0.888888889,0,0
5.94626E-4,0.614216756,0.028738713,0.87962963,0,0
6.24766E-4,0.73824288,0.030151458,0.861111111,0,0
6.3149E-4,0.801391849,0.030466061,0.851851852,0,0
6.45866E-4,0.929343627,0.03113804,0.833333333,0,0
6.65146E-4,1.06064134,0.032037784,0.814814815,0,0
6.76432E-4,1.128284505,0.032563669,0.805555556,0,0
7.37171E-4,1.270230767,0.035384235,0.787037037,0,0
8.72433E-4,1.357474029,0.041606646,0.777777778,0,0
9.99096E-4,1.457383605,0.047361169,0.768518519,0,0
1.0499E-3,1.562373878,0.049650045,0.759259259,0,0
1.21284E-3,1.79159209,0.056916842,0.740740741,0,0
1.24262E-3,2.038626936,0.058233065,0.722222222,0,0
1.31589E-3,2.299036296,0.061455531,0.703703704,0,0
1.4049E-3,2.571768966,0.065340841,0.685185185,0,0
1.5588E-3,2.878502361,0.071983364,0.666666667,0,0
1.57604E-3,3.036106794,0.072721937,0.657407407,0,0
1.62759E-3,3.36109923,0.074922365,0.638888889,0,0
1.64749E-3,3.525848662,0.075768988,0.62962963,0,0
1.78618E-3,3.876883409,0.081626693,0.611111111,0,0
1.92123E-3,4.069006769,0.087259829,0.601851852,0,0
1.99556E-3,4.268562504,0.090330586,0.592592593,0,0
2.07333E-3,4.682977699,0.093521653,0.574074074,0,0
2.19945E-3,4.902922596,0.098649444,0.564814815,0,0
2.34348E-3,5.137270113,0.10443466,0.555555556,0,0
2.36361E-3,5.373630712,0.10523736,0.546296296,0,0
2.36888E-3,5.610519092,0.105447571,0.537037037,0,0
2.50686E-3,5.86120558,0.110908403,0.527777778,0,0
2.50689E-3,6.111894229,0.110909254,0.518518519,0,0
2.6874E-3,6.380634375,0.117953552,0.509259259,0,0
2.84901E-3,6.665535751,0.12416617,0.5,0,0
3.10103E-3,6.975639089,0.133681431,0.490740741,0,0
3.25507E-3,7.301146143,0.139396131,0.481481481,0,0
3.36624E-3,7.637769833,0.143473729,0.472222222,0,0
3.43898E-3,7.981667952,0.146121149,0.462962963,0,0
3.95288E-3,8.376956416,0.164367669,0.453703704,0,0
4.16232E-3,8.793188318,0.171582061,0.444444444,0,0
4.19242E-3,9.212430255,0.172608703,0.435185185,0,0
4.23462E-3,9.635892709,0.17404393,0.425925926,0,0
4.49535E-3,10.085427302,0.182800793,0.416666667,0,0
4.58148E-3,10.543575311,0.185653123,0.407407407,0,0
4.76904E-3,11.020479245,0.191795778,0.398148148,0,0
4.98636E-3,11.519114972,0.198798157,0.388888889,0,0
5.85154E-3,12.104269292,0.225512995,0.37962963,0,0
5.90875E-3,12.695144263,0.227216739,0.37037037,0,0
5.97949E-3,13.293093306,0.229313225,0.361111111,0,0
6.0897E-3,13.902063364,0.232556866,0.351851852,0,0
6.47932E-3,14.549995749,0.243808355,0.342592593,0,0
6.69783E-3,15.219778966,0.249975192,0.333333333,0,0
6.88767E-3,15.908546303,0.255251894,0.324074074,0,0
7.52265E-3,16.660811651,0.272374291,0.314814815,0,0
8.50467E-3,17.511278974,0.297357582,0.305555556,0,0
8.5442E-3,18.365699083,0.298327331,0.296296296,0.055555556,0
9.56322E-3,19.322020931,0.322434942,0.287037037,0.111111111,0
1.09266E-2,20.414679841,0.352212201,0.277777778,0.111111111,0
1.13215E-2,21.546829383,0.360354614,0.268518519,0.111111111,0
1.14551E-2,22.692343594,0.363064059,0.259259259,0.111111111,0
1.14718E-2,26.130556499,0.363401063,0.231481481,0.111111111,0
1.26878E-2,27.399332984,0.387011827,0.222222222,0.166666667,0
1.43059E-2,28.829921319,0.415844057,0.212962963,0.166666667,0
1.43068E-2,30.260603598,0.415860009,0.203703704,0.166666667,0
1.68363E-2,31.944236525,0.455867767,0.194444444,0.166666667,0
2.23164E-2,34.175877666,0.526174508,0.185185185,0.166666667,0
2.23168E-2,36.407554226,0.526178464,0.175925926,0.166666667,0
2.23668E-2,38.64423126,0.526736441,0.166666667,0.222222222,0
2.26745E-2,40.91168281,0.530141685,0.157407407,0.222222222,0
2.26862E-2,43.180304245,0.530270168,0.148148148,0.222222222,0
2.36085E-2,45.541150379,0.540182323,0.138888889,0.277777778,0
2.77496E-2,48.316108345,0.579980215,0.12962963,0.277777778,0
2.99964E-2,51.315748021,0.598819495,0.12037037,0.333333333,0
3.08697E-2,54.402720347,0.605693929,0.111111111,0.388888889,0
3.11302E-2,57.515736505,0.60769861,0.101851852,0.444444444,0
3.34879E-2,60.864526373,0.624960155,0.092592593,0.5,0
3.56006E-2,64.424586215,0.639186237,0.083333333,0.555555556,0
3.57552E-2,68.00011022,0.64018526,0.074074074,0.611111111,0
3.73553E-2,71.735644202,0.650206574,0.064814815,0.666666667,0
3.96849E-2,75.704131061,0.663837218,0.055555556,0.666666667,0
4.03376E-2,79.737894523,0.667468227,0.046296296,0.722222222,0
4.15923E-2,83.897124066,0.67423148,0.037037037,0.777777778,0
4.83519E-2,88.73231499,0.70640287,0.027777778,0.833333333,0
5.02536E-2,93.757674381,0.714339347,0.018518519,0.888888889,0
6.24233E-2,100,0.75646754,0.009259259,0.944444444,0
6.24233E-2,100,0.75646754,0.009259259,1,0
