X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
1.0,1.0,train,0.040337634611992426,79.7380092589699,0.667468226919281
2.0,2.0,train,0.008504673232423612,17.511348841132172,0.2973575823792121
3.0,3.0,train,0.02999639676266623,51.31574369892646,0.598819495423161
4.0,4.0,train,0.0483519092403212,88.73233940811795,0.7064028698376521
5.0,5.0,train,0.022686214348682742,43.18034097386499,0.5302701679292731
6.0,6.0,train,0.031130161576017987,57.5152773323441,0.6076986100550839
7.0,7.0,train,0.06242325619364287,99.99997752996825,0.7564675395587327
8.0,8.0,train,0.008544201087019965,18.365700103137918,0.29832733104162856
9.0,9.0,train,0.05025359390544077,93.75765827575182,0.7143393467448089
10.0,10.0,train,0.04159229543537073,83.89710893462126,0.674231479734085
11.0,11.0,train,0.03575524004892288,68.00020371672667,0.640185259699847
12.0,12.0,train,0.03968486859373392,75.70407756024699,0.66383721782564
13.0,13.0,train,0.03560059842153496,64.4245835551666,0.6391862367180717
14.0,14.0,train,0.011471844818477827,26.130603262676612,0.36340106335893985
15.0,15.0,train,0.027749579654122357,48.31609471119371,0.5799802149359252
16.0,16.0,train,0.022316765603060153,36.21564711501148,0.5261784644232965
17.0,17.0,train,0.03348789868103522,60.86452449959121,0.6249601547564834
18.0,18.0,train,0.030869723266402915,54.40299838419084,0.6056939294002911
