x,y,species logistic values
1.0,1.0,0.020575186
2.0,2.0,0.001314301
3.0,3.0,8.370248E-5
4.0,4.0,0.005362886
5.0,5.0,0.029233487
6.0,6.0,0.013901305
7.0,7.0,9.6600634E-5
8.0,8.0,0.041706704
9.0,9.0,0.04055879
10.0,10.0,4.7556654E-4
11.0,11.0,0.006225281
12.0,12.0,0.0081714075
13.0,13.0,1.9864984E-4
14.0,14.0,0.019290948
15.0,15.0,0.038847193
16.0,16.0,3.9308774E-4
17.0,17.0,0.041712545
18.0,18.0,0.025786934
19.0,19.0,0.028799862
20.0,20.0,0.039001767
21.0,21.0,0.001891051
22.0,22.0,0.042368334
23.0,23.0,0.042880226
24.0,24.0,0.043602612
25.0,25.0,0.09910732
26.0,26.0,0.08815584
27.0,27.0,3.383888E-5
28.0,28.0,0.042879567
29.0,29.0,2.884832E-4
30.0,30.0,0.011728748
31.0,31.0,0.014471268
32.0,32.0,0.0042628013
33.0,33.0,0.31967452
34.0,34.0,0.040368352
35.0,35.0,0.009172527
36.0,36.0,0.025813088
37.0,37.0,0.033895586
38.0,38.0,0.03510917
39.0,39.0,3.7053425E-4
40.0,40.0,1.4887743E-4
41.0,41.0,0.039572865
42.0,42.0,0.036788262
43.0,43.0,0.005748123
44.0,44.0,1.8448529E-5
45.0,45.0,8.3700486E-4
46.0,46.0,0.007425658
47.0,47.0,0.013133254
48.0,48.0,9.6478405E-5
49.0,49.0,0.0033981365
50.0,50.0,1.7179709E-4
