Raw value,Corresponding cumulative value,Corresponding logistic value,Fractional area,Training omission,Test omission
2.52595E-7,0.000025259,0.000006725,1,0,0
6.53565E-7,0.000090616,0.000017399,0.990740741,0,0
1.07717E-6,0.000198333,0.000028676,0.981481481,0,0
1.28306E-6,0.000326639,0.000034157,0.972222222,0,0
1.34937E-6,0.000590382,0.000035922,0.953703704,0,0
4.02036E-6,0.00114456,0.000107019,0.935185185,0,0
5.39548E-6,0.002710992,0.000143618,0.907407407,0,0
7.26991E-6,0.005377833,0.000193503,0.87037037,0,0
1.708E-5,0.010604899,0.0004545,0.833333333,0,0
4.01453E-5,0.028473128,0.001067613,0.777777778,0,0
5.25702E-5,0.052443522,0.001397575,0.731481481,0,0
1.3241E-4,0.105045226,0.003512648,0.675925926,0,0
1.94171E-4,0.202390933,0.005142656,0.62037037,0,0
2.81912E-4,0.307570306,0.007449192,0.583333333,0,0
4.17165E-4,0.415907839,0.010983825,0.555555556,0,0
4.4873E-4,0.505321608,0.011805128,0.537037037,0,0
5.21285E-4,0.651579828,0.013687755,0.509259259,0,0
5.86342E-4,0.710214009,0.015369745,0.5,0,0
6.08904E-4,0.771104436,0.015951739,0.490740741,0,0
6.25661E-4,0.833670559,0.016383536,0.481481481,0,0
6.56266E-4,0.962300856,0.017171201,0.462962963,0,0
6.58654E-4,1.028166233,0.01723259,0.453703704,0,0
6.72512E-4,1.162208044,0.017588778,0.435185185,0,0
6.87737E-4,1.230981699,0.017979812,0.425925926,0,0
7.11032E-4,1.302084909,0.018577524,0.416666667,0,0
7.66834E-4,1.452193325,0.020006311,0.398148148,0,0
7.78155E-4,1.53000881,0.020295683,0.388888889,0,0
9.20342E-4,1.786610539,0.023915479,0.361111111,0,0
1.10525E-3,2.100643717,0.028583166,0.333333333,0,0
1.67827E-3,2.38636905,0.042768137,0.314814815,0,0
1.91888E-3,2.578257271,0.048601896,0.305555556,0,0
2.40542E-3,2.818799179,0.060183369,0.296296296,0,0
2.413E-3,3.060098863,0.060361519,0.287037037,0,0
2.44201E-3,3.304299751,0.061042959,0.277777778,0,0
2.45653E-3,3.54995247,0.061383596,0.268518519,0,0
2.50051E-3,3.800003316,0.062414006,0.259259259,0,0
2.64012E-3,4.064014938,0.06566985,0.25,0,0
4.15338E-3,4.479353303,0.099563004,0.240740741,0,0
4.68256E-3,4.947609086,0.11084208,0.231481481,0,0
5.31872E-3,5.479481237,0.124033091,0.222222222,0,0
7.64622E-3,6.244103343,0.169130613,0.212962963,0,0
1.09572E-2,7.339820996,0.22582838,0.203703704,0,0
1.46676E-2,8.806583114,0.280825518,0.194444444,0,0
1.69456E-2,10.501138784,0.31088026,0.185185185,0,0
1.85402E-2,12.355155122,0.330467031,0.175925926,0,0
3.502E-2,15.857153069,0.482483636,0.166666667,0,0
3.85099E-2,19.708140443,0.506225126,0.157407407,0.055555556,0
3.95917E-2,23.667310361,0.513148618,0.148148148,0.111111111,0
3.99922E-2,27.666530165,0.51566275,0.138888889,0.166666667,0
4.19664E-2,31.863165509,0.527685481,0.12962963,0.222222222,0
4.261E-2,36.124166164,0.531477376,0.12037037,0.277777778,0
4.57091E-2,40.695072269,0.548913975,0.111111111,0.333333333,0
4.59845E-2,45.293518577,0.550400919,0.101851852,0.388888889,0
4.60283E-2,49.896345453,0.55063653,0.092592593,0.444444444,0
5.00027E-2,54.89661645,0.571032342,0.083333333,0.5,0
5.23524E-2,60.13185277,0.582242085,0.074074074,0.555555556,0
5.24709E-2,65.378945827,0.582792239,0.064814815,0.611111111,0
5.27212E-2,70.651066209,0.583948768,0.055555556,0.666666667,0
5.5071E-2,76.158166205,0.594502541,0.046296296,0.722222222,0
5.5857E-2,81.7438654,0.597914215,0.037037037,0.777777778,0
5.70955E-2,87.453410951,0.603174917,0.027777778,0.833333333,0
5.78462E-2,93.238031438,0.606297435,0.018518519,0.888888889,0
6.76197E-2,100,0.642880011,0.009259259,0.944444444,0
6.76197E-2,100,0.642880011,0.009259259,1,0
