Raw value,Corresponding cumulative value,Corresponding logistic value,Fractional area,Training omission,Test omission
6.29088E-6,0.000629088,0.00010452,1,0,0
9.83687E-6,0.001612776,0.000163425,0.983333333,0,0
1.24968E-5,0.002862452,0.000207607,0.966666667,0,0
2.58577E-5,0.005448221,0.000429474,0.95,0,0
4.36733E-5,0.013230108,0.000725162,0.916666667,0,0
4.65646E-5,0.026828292,0.000773132,0.866666667,0,0
8.56878E-5,0.054624769,0.001421788,0.8,0,0
2.07797E-4,0.116648739,0.003440926,0.733333333,0,0
2.86526E-4,0.217658019,0.004738437,0.666666667,0,0
3.45384E-4,0.320588574,0.005706244,0.616666667,0,0
5.16964E-4,0.408913894,0.008516862,0.583333333,0,0
9.72686E-4,0.506182464,0.015905345,0.566666667,0,0
1.22037E-3,0.628219026,0.019874909,0.55,0,0
1.4875E-3,0.776968955,0.024120518,0.533333333,0,0
2.06241E-3,0.983209946,0.03313408,0.516666667,0,0
2.12453E-3,1.195662488,0.034097983,0.5,0,0
2.21995E-3,1.417657318,0.035575007,0.483333333,0,0
2.3062E-3,1.648277414,0.036906207,0.466666667,0,0
2.55952E-3,1.904229498,0.040794716,0.45,0,0
2.59713E-3,2.163942293,0.041369317,0.433333333,0,0
2.75059E-3,2.439001767,0.043707026,0.416666667,0,0
2.89126E-3,2.728127979,0.045839773,0.4,0,0
3.03682E-3,3.031809621,0.048036622,0.383333333,0,0
3.06145E-3,3.337954362,0.048407377,0.366666667,0,0
6.58436E-3,3.996390644,0.098618026,0.35,0,0
6.86229E-3,4.682619213,0.102354583,0.333333333,0,0
7.92991E-3,5.47561065,0.116424847,0.316666667,0,0
7.9572E-3,6.27133095,0.116778704,0.3,0,0
8.42536E-3,7.113867422,0.122805617,0.283333333,0,0
8.75891E-3,7.989758762,0.127049646,0.266666667,0,0
1.0273E-2,9.017061625,0.145809814,0.25,0,0
1.12612E-2,10.14318062,0.157624491,0.233333333,0,0
1.87602E-2,12.019196043,0.23764444,0.216666667,0,0
1.91381E-2,13.933009688,0.241277275,0.2,0,0
2.23724E-2,16.170250659,0.27100213,0.183333333,0,0
5.04288E-2,21.213131303,0.455912283,0.166666667,0,0
5.69656E-2,26.909689654,0.486272118,0.15,0.1,0
6.01967E-2,32.929364068,0.500061412,0.133333333,0.2,0
6.23473E-2,39.164096582,0.508836118,0.116666667,0.3,0
7.66659E-2,46.830688037,0.5602273,0.1,0.4,0
9.48528E-2,56.315967901,0.611816345,0.083333333,0.5,0
9.87862E-2,66.194582945,0.621421183,0.066666667,0.6,0
1.01715E-1,76.366110807,0.628270626,0.05,0.7,0
1.02934E-1,86.659469208,0.631047062,0.033333333,0.8,0
1.33405E-1,100,0.689122328,0.016666667,0.9,0
1.33405E-1,100,0.689122328,0.016666667,1,0
