x,y,species logistic values
1.0,1.0,0.014210307
2.0,2.0,0.24424489
3.0,3.0,2.4324543E-5
4.0,4.0,1.6978529E-4
5.0,5.0,0.017564123
6.0,6.0,0.008345818
7.0,7.0,6.061934E-5
8.0,8.0,0.0021900027
9.0,9.0,0.19914432
10.0,10.0,0.012623743
11.0,11.0,0.021863433
12.0,12.0,0.0039348267
13.0,13.0,0.0035161627
14.0,14.0,0.051734954
15.0,15.0,0.020816026
16.0,16.0,0.001568808
17.0,17.0,0.010408484
18.0,18.0,6.1142753E-4
19.0,19.0,0.026407897
20.0,20.0,0.41293454
21.0,21.0,0.07418851
22.0,22.0,0.023571657
23.0,23.0,0.054743823
24.0,24.0,0.025008349
25.0,25.0,0.026327142
26.0,26.0,0.008687697
27.0,27.0,0.05648088
28.0,28.0,0.0016453197
29.0,29.0,0.0278102
30.0,30.0,4.758888E-5
31.0,31.0,2.1096614E-4
32.0,32.0,0.0089954855
33.0,33.0,0.01014731
34.0,34.0,0.0018919905
35.0,35.0,0.29694784
36.0,36.0,0.015896006
37.0,37.0,0.0030900834
38.0,38.0,5.58982E-4
39.0,39.0,0.02648985
40.0,40.0,4.7837454E-4
41.0,41.0,0.0016050028
42.0,42.0,2.4931057E-4
43.0,43.0,0.02847606
44.0,44.0,0.0072351038
45.0,45.0,0.016112842
46.0,46.0,9.8124685E-5
47.0,47.0,0.014660904
48.0,48.0,0.01664258
49.0,49.0,0.002022604
50.0,50.0,0.005151046
51.0,51.0,0.004223101
52.0,52.0,0.024786482
53.0,53.0,0.0015930311
54.0,54.0,1.1700301E-5
55.0,55.0,0.027679162
56.0,56.0,0.06078022
57.0,57.0,4.388326E-5
58.0,58.0,0.10890149
59.0,59.0,0.02371077
60.0,60.0,0.001137459
61.0,61.0,0.05088718
62.0,62.0,4.4081527E-5
63.0,63.0,3.375322E-4
64.0,64.0,0.05244369
65.0,65.0,0.3412045
66.0,66.0,0.025888596
67.0,67.0,0.005215416
68.0,68.0,1.9069605E-4
69.0,69.0,0.024165701
70.0,70.0,8.652229E-5
71.0,71.0,4.9616967E-4
72.0,72.0,0.0028503882
73.0,73.0,0.004268105
74.0,74.0,0.0058090016
75.0,75.0,4.4971608E-4
76.0,76.0,0.0010475747
77.0,77.0,8.0279284E-4
78.0,78.0,0.0011051975
79.0,79.0,0.001396622
80.0,80.0,0.022024702
81.0,81.0,3.8870852E-4
82.0,82.0,1.0258009E-5
83.0,83.0,0.052214563
84.0,84.0,0.037483644
85.0,85.0,1.8019088E-4
86.0,86.0,0.0017286281
87.0,87.0,4.1704357E-4
88.0,88.0,0.1533334
89.0,89.0,0.11765319
90.0,90.0,0.027913628
