X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
1.0,1.0,train,0.047489950598276605,47.72679683754917,0.5612705886928397
2.0,2.0,train,0.04216176805226157,38.572998635908384,0.5317860735757484
3.0,3.0,train,0.03815882045100402,34.35687702010712,0.506889335797107
4.0,4.0,train,0.05271280391635236,52.998159910104796,0.5867777481128843
5.0,5.0,train,0.05478325579141262,69.35611967789868,0.5960869100773555
6.0,6.0,train,0.05616229824028451,74.97401606723668,0.6020580751422173
7.0,7.0,train,0.05647723392463544,80.62197368981948,0.6033970466331267
8.0,8.0,train,0.05733381220924424,86.35517152576085,0.6069936815394609
9.0,9.0,train,0.04404837660511618,42.97781532357588,0.5426686302134939
10.0,10.0,train,0.03581843055416273,26.756324178296833,0.4910671337715255
11.0,11.0,train,0.07746622302920826,100.0,0.6760426208426801
12.0,12.0,train,0.028500787060142797,17.003328439200217,0.4343152859209365
13.0,13.0,train,0.0378470625794753,30.540903623941684,0.5048387293932483
14.0,14.0,train,0.054638558869132,63.87898338794055,0.5954499777836276
15.0,15.0,train,0.029013938738803303,19.90477213545736,0.438704488088662
16.0,16.0,train,0.0589824984978806,92.25337232314452,0.613735791705538
17.0,17.0,train,0.03269686377707641,23.174391964085302,0.4683128532734522
18.0,18.0,train,0.05417466546415931,58.41548396208496,0.5933943824641144
