x,y,species logistic values
1.0,1.0,0.5050275
2.0,2.0,0.54297316
3.0,3.0,0.1902586
4.0,4.0,0.5113425
5.0,5.0,0.4887289
6.0,6.0,0.26217094
7.0,7.0,0.22801836
8.0,8.0,0.58967227
9.0,9.0,0.5035199
10.0,10.0,0.51974595
11.0,11.0,0.4563804
12.0,12.0,0.42994255
13.0,13.0,0.58849454
14.0,14.0,0.5257591
15.0,15.0,0.4273903
16.0,16.0,0.47924262
17.0,17.0,0.35381022
18.0,18.0,0.5678178
19.0,19.0,0.48679104
20.0,20.0,0.5594452
21.0,21.0,0.57070386
22.0,22.0,0.36205113
23.0,23.0,0.43166667
24.0,24.0,0.52409244
25.0,25.0,0.19526932
26.0,26.0,0.5580357
27.0,27.0,0.21836099
28.0,28.0,0.23998533
29.0,29.0,0.28491405
30.0,30.0,0.49969766
31.0,31.0,0.25474384
32.0,32.0,0.58743864
33.0,33.0,0.45644364
34.0,34.0,0.45273638
35.0,35.0,0.5834445
36.0,36.0,0.1351803
37.0,37.0,0.58681244
38.0,38.0,0.31700554
39.0,39.0,0.3340878
40.0,40.0,0.2901812
41.0,41.0,0.5857972
42.0,42.0,0.4014374
43.0,43.0,0.51009154
44.0,44.0,0.25108618
45.0,45.0,0.4224263
46.0,46.0,0.31382504
47.0,47.0,0.32243332
48.0,48.0,0.43766013
49.0,49.0,0.47202387
50.0,50.0,0.46391723
51.0,51.0,0.4930472
52.0,52.0,0.23246603
53.0,53.0,0.586677
54.0,54.0,0.4656392
55.0,55.0,0.24635233
56.0,56.0,0.58571935
57.0,57.0,0.41484147
58.0,58.0,0.3895608
59.0,59.0,0.58957565
60.0,60.0,0.20735876
61.0,61.0,0.31492752
62.0,62.0,0.58599985
63.0,63.0,0.54204786
64.0,64.0,0.580632
65.0,65.0,0.2919026
66.0,66.0,0.32156366
67.0,67.0,0.5556179
68.0,68.0,0.27504566
69.0,69.0,0.2175958
70.0,70.0,0.25261545
71.0,71.0,0.36947763
72.0,72.0,0.30400285
73.0,73.0,0.17757666
74.0,74.0,0.40908557
75.0,75.0,0.3859248
76.0,76.0,0.44496888
77.0,77.0,0.38604733
78.0,78.0,0.55208665
79.0,79.0,0.363515
80.0,80.0,0.16006473
81.0,81.0,0.566191
82.0,82.0,0.5863206
83.0,83.0,0.4739328
84.0,84.0,0.30305648
85.0,85.0,0.42885536
86.0,86.0,0.47300616
87.0,87.0,0.57833666
88.0,88.0,0.5446434
89.0,89.0,0.3080677
90.0,90.0,0.5553646
