x,y,species logistic values
1.0,1.0,0.009812354
2.0,2.0,0.0013748911
3.0,3.0,0.004006042
4.0,4.0,1.9325345E-4
5.0,5.0,0.0077633075
6.0,6.0,8.5116574E-4
7.0,7.0,0.0011503157
8.0,8.0,5.2963645E-4
9.0,9.0,7.019566E-5
10.0,10.0,2.612756E-4
11.0,11.0,0.0026834256
12.0,12.0,0.009283959
13.0,13.0,0.013958851
14.0,14.0,0.00836725
15.0,15.0,5.109255E-4
16.0,16.0,4.0073783E-6
17.0,17.0,0.037416697
18.0,18.0,0.010941162
19.0,19.0,6.7428424E-5
20.0,20.0,0.01260238
21.0,21.0,3.2815624E-5
22.0,22.0,0.004318469
23.0,23.0,0.0014309617
24.0,24.0,0.037135977
25.0,25.0,0.012018251
26.0,26.0,0.02373713
27.0,27.0,0.0021680985
28.0,28.0,0.028650051
29.0,29.0,9.792226E-6
30.0,30.0,2.2982362E-4
31.0,31.0,0.0016618524
32.0,32.0,0.022853455
33.0,33.0,0.016309628
34.0,34.0,0.0026497343
35.0,35.0,0.037160985
36.0,36.0,0.0051529366
37.0,37.0,0.32799178
38.0,38.0,0.059261594
39.0,39.0,8.683681E-4
40.0,40.0,0.03688719
41.0,41.0,1.8852462E-4
42.0,42.0,0.011220828
43.0,43.0,5.199922E-5
44.0,44.0,8.5373846E-4
45.0,45.0,0.11250695
46.0,46.0,0.032964855
47.0,47.0,0.004438957
48.0,48.0,0.012505079
49.0,49.0,0.0068505933
50.0,50.0,0.012808622
51.0,51.0,0.034803078
52.0,52.0,2.1614575E-5
53.0,53.0,0.009035462
54.0,54.0,0.03825732
55.0,55.0,0.040070605
56.0,56.0,0.038579606
57.0,57.0,0.043649435
58.0,58.0,0.030532617
59.0,59.0,0.0049467455
60.0,60.0,0.017233117
61.0,61.0,8.1157246E-5
62.0,62.0,0.002245147
63.0,63.0,0.038828313
64.0,64.0,2.3028504E-5
65.0,65.0,0.001149648
66.0,66.0,0.0062746853
67.0,67.0,0.002016405
68.0,68.0,0.14196151
69.0,69.0,0.03455319
70.0,70.0,0.010719926
71.0,71.0,0.26869184
72.0,72.0,0.034350496
73.0,73.0,0.015212709
74.0,74.0,4.3223635E-4
75.0,75.0,0.010196249
76.0,76.0,0.009016207
77.0,77.0,0.18677455
78.0,78.0,3.7406073E-5
79.0,79.0,1.298434E-5
80.0,80.0,0.035838947
81.0,81.0,0.009066994
82.0,82.0,5.727568E-4
83.0,83.0,8.946565E-6
84.0,84.0,8.2525406E-7
85.0,85.0,0.004055223
86.0,86.0,3.3782457E-4
87.0,87.0,8.195562E-4
88.0,88.0,0.008008663
89.0,89.0,7.5566286E-4
90.0,90.0,0.029106418
