X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
1.0,1.0,train,0.07475263204236765,52.71336565069902,0.5685196756626706
2.0,2.0,train,0.08085410875379674,68.60147078354468,0.5876541104644811
3.0,3.0,train,0.05612417141443078,25.073853540974714,0.49729906902162785
4.0,4.0,train,0.09578876817474215,78.18032157379055,0.6280300686258103
5.0,5.0,train,0.10770834325245637,88.95254053253643,0.6549922757600395
6.0,6.0,train,0.07802764984036102,60.51619686501382,0.5790056535849205
7.0,7.0,train,0.06940005498234161,37.86021733749575,0.5502095128796191
8.0,8.0,train,0.07377780200066235,45.23804144709849,0.5652968209216185
9.0,9.0,train,0.05846379284282342,30.9202225220757,0.5075087417355136
10.0,10.0,train,0.11048823688525161,100.0,0.6607276722997029
