Raw value,Corresponding cumulative value,Corresponding logistic value,Fractional area,Training omission,Test omission
3.04406E-6,0.000304406,0.000053652,1,0,0
4.39532E-6,0.000743938,0.000077467,0.983333333,0,0
1.91676E-5,0.002660698,0.000337737,0.966666667,0,0
2.21378E-5,0.006924843,0.000390053,0.933333333,0,0
3.94955E-5,0.010874389,0.00069567,0.916666667,0,0
6.58182E-5,0.02682592,0.001158779,0.866666667,0,0
1.75572E-4,0.065644529,0.003085122,0.816666667,0,0
2.54225E-4,0.108674132,0.004461027,0.783333333,0,0
5.33291E-4,0.246189606,0.009312342,0.733333333,0,0
6.49718E-4,0.311161401,0.011322376,0.716666667,0,0
8.46588E-4,0.476080303,0.014702704,0.683333333,0,0
1.04017E-3,0.580097555,0.018004167,0.666666667,0,0
1.19182E-3,0.69928004,0.020575083,0.65,0,0
1.20406E-3,0.819685973,0.020781904,0.633333333,0,0
1.28107E-3,0.947793125,0.022081772,0.616666667,0,0
1.33894E-3,1.081687238,0.02305627,0.6,0,0
1.39903E-3,1.221589845,0.024066019,0.583333333,0,0
1.47204E-3,1.368794073,0.025290278,0.566666667,0,0
1.65025E-3,1.533818646,0.028265347,0.55,0,0
1.83348E-3,1.885948306,0.031305579,0.516666667,0,0
1.85552E-3,2.07150073,0.031669998,0.5,0,0
1.90053E-3,2.261553542,0.032413225,0.483333333,0,0
2.13849E-3,2.688896004,0.036324139,0.45,0,0
2.2269E-3,2.911585807,0.037769184,0.433333333,0,0
2.28669E-3,3.140254932,0.038744013,0.416666667,0,0
2.36303E-3,3.37655779,0.039985699,0.4,0,0
2.37452E-3,3.614010116,0.040172391,0.383333333,0,0
2.39163E-3,3.853173072,0.04045009,0.366666667,0,0
2.40947E-3,4.094119739,0.040739483,0.35,0,0
2.42391E-3,4.336510792,0.040973694,0.333333333,0,0
4.87718E-3,4.824228963,0.079160897,0.316666667,0,0
5.29019E-3,5.353247957,0.085292621,0.3,0,0
5.35406E-3,5.888653831,0.086233566,0.283333333,0,0
9.95878E-3,6.884531428,0.149323574,0.266666667,0,0
1.02041E-2,7.904945933,0.15244183,0.25,0,0
1.89506E-2,9.800010358,0.250390166,0.233333333,0,0
2.894E-2,12.694007604,0.337792613,0.216666667,0,0
3.27099E-2,15.965000667,0.365703946,0.2,0,0
3.49644E-2,19.461443981,0.381298814,0.183333333,0,0
5.61242E-2,25.073861123,0.497299069,0.166666667,0,0
5.84638E-2,30.920240407,0.507508742,0.15,0.1,0
6.94001E-2,37.860245905,0.550209513,0.133333333,0.2,0
7.37778E-2,45.238026105,0.565296821,0.116666667,0.3,0
7.47526E-2,52.713289309,0.568519676,0.1,0.4,0
7.80276E-2,60.516054293,0.579005654,0.083333333,0.5,0
8.08541E-2,68.601465169,0.58765411,0.066666667,0.6,0
9.57888E-2,78.180341986,0.628030069,0.05,0.7,0
1.07708E-1,88.951176311,0.654992276,0.033333333,0.8,0
1.10488E-1,100,0.660727672,0.016666667,0.9,0
1.10488E-1,100,0.660727672,0,0.9,0
