X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
1.0,1.0,train,0.08178428057674658,34.686268132552314,0.5475722353521182
2.0,2.0,train,0.0982205036731783,78.50081037364448,0.5924242490681495
3.0,3.0,train,0.1019255030645024,88.69198367912965,0.6013332464321366
4.0,4.0,train,0.0838407536855805,43.07038987930797,0.5537169959051055
5.0,5.0,train,0.08110890653724083,26.508154430540777,0.545517132981356
6.0,6.0,train,0.11306649423377121,100.0,0.6259210350012765
7.0,7.0,train,0.0838407536855805,43.07038987930797,0.5537169959051055
8.0,8.0,train,0.08760003216213562,68.67877964718492,0.5645287623167524
9.0,9.0,train,0.0750042897550312,18.39718283044166,0.5260580016070745
10.0,10.0,train,0.08464092620721474,59.91882426980739,0.5560630477746332
