x,y,species logistic values
1.0,1.0,0.47567222
2.0,2.0,0.57639503
3.0,3.0,0.3840836
4.0,4.0,0.4089383
5.0,5.0,0.4691313
6.0,6.0,0.40334025
7.0,7.0,0.5437797
8.0,8.0,0.4750421
9.0,9.0,0.44901603
10.0,10.0,0.5571889
11.0,11.0,0.48499307
12.0,12.0,0.44822803
13.0,13.0,0.46556473
14.0,14.0,0.42725196
15.0,15.0,0.51078856
16.0,16.0,0.57639503
17.0,17.0,0.57639503
18.0,18.0,0.57639503
19.0,19.0,0.42947623
20.0,20.0,0.52123135
21.0,21.0,0.4495514
22.0,22.0,0.57639503
23.0,23.0,0.5033889
24.0,24.0,0.39180237
25.0,25.0,0.39754915
26.0,26.0,0.473469
27.0,27.0,0.4014099
28.0,28.0,0.4575571
29.0,29.0,0.45631844
30.0,30.0,0.40149382
31.0,31.0,0.41606265
32.0,32.0,0.5277356
33.0,33.0,0.36745664
34.0,34.0,0.533887
35.0,35.0,0.4175354
36.0,36.0,0.44440883
37.0,37.0,0.42200842
38.0,38.0,0.41058403
39.0,39.0,0.531782
40.0,40.0,0.44049013
41.0,41.0,0.47783118
42.0,42.0,0.40045655
43.0,43.0,0.44671053
44.0,44.0,0.41670763
45.0,45.0,0.45143282
46.0,46.0,0.4601043
47.0,47.0,0.49793115
48.0,48.0,0.47080958
49.0,49.0,0.5005532
50.0,50.0,0.39556515
51.0,51.0,0.5335882
52.0,52.0,0.57639503
53.0,53.0,0.39921948
54.0,54.0,0.5316319
55.0,55.0,0.57639503
56.0,56.0,0.5081562
57.0,57.0,0.43709078
58.0,58.0,0.552477
59.0,59.0,0.388821
60.0,60.0,0.41699442
61.0,61.0,0.5633055
62.0,62.0,0.57639503
63.0,63.0,0.52377844
64.0,64.0,0.41102877
65.0,65.0,0.41872412
66.0,66.0,0.5017469
67.0,67.0,0.4066739
68.0,68.0,0.39159647
69.0,69.0,0.43262157
70.0,70.0,0.40085536
71.0,71.0,0.43150097
72.0,72.0,0.41415864
73.0,73.0,0.38046837
74.0,74.0,0.44272274
75.0,75.0,0.436065
76.0,76.0,0.4537724
77.0,77.0,0.43609944
78.0,78.0,0.49945134
79.0,79.0,0.42987373
80.0,80.0,0.37529403
81.0,81.0,0.50945663
82.0,82.0,0.5626624
83.0,83.0,0.57639503
84.0,84.0,0.41391352
85.0,85.0,0.4486797
86.0,86.0,0.46330115
87.0,87.0,0.52098
88.0,88.0,0.4949474
89.0,89.0,0.41521233
90.0,90.0,0.5015783
