X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
1.0,1.0,train,0.03760861000241508,23.40218189194291,0.4641007969274947
2.0,2.0,train,0.024050614743646174,19.64127923574804,0.35642452952430664
3.0,3.0,train,0.09040284425751892,81.09037663333389,0.6755067445293499
4.0,4.0,train,0.07880773094584556,72.04998157036809,0.6447254647644511
5.0,5.0,train,0.07051058825688929,64.16916767199564,0.6188536863362929
6.0,6.0,train,0.09347249595696903,90.43747915295347,0.6827827577743405
7.0,7.0,train,0.05255154537401365,50.563614752262076,0.5475352949200061
8.0,8.0,train,0.09562508535553774,99.99993494481305,0.6876934308496375
9.0,9.0,train,0.06554533658548219,57.11817747683704,0.6014869814641787
10.0,10.0,train,0.03942393907775735,31.189505257027378,0.47584279369296795
