X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
1.0,1.0,train,0.025960435775314417,33.198058975944036,0.5016511949160657
2.0,2.0,train,0.05348502487241735,72.67568762832849,0.6746807989904829
3.0,3.0,train,0.005171593812301595,9.597798661664758,0.16703504183316734
4.0,4.0,train,0.07880178945433251,99.99999203640112,0.7534256614003498
5.0,5.0,train,0.06836656428635632,92.11971795043868,0.7260980777008801
6.0,6.0,train,0.06007654044066603,78.68336407259687,0.6996539506384301
7.0,7.0,train,0.06599845622640466,85.28311584197913,0.7190314742630565
8.0,8.0,train,0.025960435775314417,33.198058975944036,0.5016511949160657
9.0,9.0,train,0.007204542890822948,14.234860427333059,0.21835865321914258
10.0,10.0,train,0.042983678760356865,67.32596121147701,0.6250060894476389
11.0,11.0,train,0.04283564109262641,58.74047044640938,0.6241971556813463
12.0,12.0,train,0.0211574986734627,30.601857062656787,0.45066740176408443
13.0,13.0,train,0.030842526046944624,54.454470162162416,0.544612438319223
