X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
1.0,1.0,train,0.013691369794779707,70.07448476095382,0.5708941376718667
2.0,2.0,train,0.011035091852737692,39.911854548000015,0.5174466170875314
3.0,3.0,train,0.01450736344300284,97.07438534583,0.5850139510837247
4.0,4.0,train,0.014518056051366985,99.93619512825562,0.585192808794921
5.0,5.0,train,0.014330760843648633,86.99081730409856,0.5820374075583731
6.0,6.0,train,0.014517113139138409,98.56726986978735,0.5851770426845245
7.0,7.0,train,0.013857934384048714,74.21874022067942,0.573853852901511
8.0,8.0,train,0.01167953670280375,44.45812091586613,0.5316010118959921
9.0,9.0,train,0.013784019121983265,72.83142597877064,0.5725454942167196
10.0,10.0,train,0.012899237439989972,59.44320082035565,0.5562367083196247
11.0,11.0,train,0.013417169802356124,67.35684024053431,0.5659312477309152
12.0,12.0,train,0.013779830430068996,71.4626523586872,0.5724711104752365
13.0,13.0,train,0.010946898098545028,38.808435608726654,0.5154427332598066
14.0,14.0,train,0.013087258607063916,62.03993197506939,0.5598057100468843
15.0,15.0,train,0.012157526683486686,48.09653567170883,0.54157451505481
16.0,16.0,train,0.014211356221079937,79.84173243532572,0.5800005931124472
17.0,17.0,train,0.009981727047633997,31.431496694603283,0.4923732351872867
18.0,18.0,train,0.012272469137159372,50.543432819197506,0.5439098230733681
