X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
1.0,1.0,train,0.0422279882489205,48.94108738301186,0.5581132743692354
2.0,2.0,train,0.0394543525980394,44.71821197467855,0.541298078507619
3.0,3.0,train,0.0361637006749783,33.32346689876956,0.5196101887071448
4.0,4.0,train,0.04754714430229984,62.758521082199714,0.5871380924681129
5.0,5.0,train,0.04935267365770427,72.57095890783636,0.5961423658034425
6.0,6.0,train,0.04580148867708931,58.00357772751366,0.5780422408102674
7.0,7.0,train,0.05303621731243988,93.12527174738894,0.6133462818052003
8.0,8.0,train,0.037019239749054994,37.02571490409137,0.5254437310768126
9.0,9.0,train,0.03404151815110701,26.1480444784907,0.5045013888703999
10.0,10.0,train,0.051907596262597826,87.82161982769273,0.6082328870983555
11.0,11.0,train,0.04482376629769534,53.423423706520026,0.5727704665561515
12.0,12.0,train,0.03747483235763763,40.772935679283094,0.5284927754200853
13.0,13.0,train,0.06874735828062416,99.99998174488977,0.6727971265216655
14.0,14.0,train,0.02568260333246794,14.330231006282855,0.43443939436492984
15.0,15.0,train,0.03559091127102967,29.707165070592016,0.515623772978631
16.0,16.0,train,0.048775716551852,67.63605843033623,0.5933080489106044
17.0,17.0,train,0.028185819664431604,19.76079370790935,0.4574144596905139
18.0,18.0,train,0.05104974697938078,82.63116706469708,0.6042548801122912
19.0,19.0,train,0.029830929190303224,22.743874568540136,0.47152357098532705
20.0,20.0,train,0.04954723894176347,77.5260404266271,0.5970892861965613
