x,y,species logistic values
1.0,1.0,0.016050037
2.0,2.0,0.24336353
3.0,3.0,2.1290274E-5
4.0,4.0,1.552755E-4
5.0,5.0,0.019930238
6.0,6.0,0.009250517
7.0,7.0,5.697994E-5
8.0,8.0,0.0017410718
9.0,9.0,0.13412753
10.0,10.0,0.013535782
11.0,11.0,0.024584081
12.0,12.0,0.004064864
13.0,13.0,0.004785892
14.0,14.0,0.05675047
15.0,15.0,0.022546649
16.0,16.0,0.0016453941
17.0,17.0,0.014590845
18.0,18.0,8.2661636E-4
19.0,19.0,0.016523497
20.0,20.0,0.43858987
21.0,21.0,0.079065226
22.0,22.0,0.025871707
23.0,23.0,0.06142387
24.0,24.0,0.021532007
25.0,25.0,0.016346691
26.0,26.0,0.010709659
27.0,27.0,0.055014577
28.0,28.0,0.001004016
29.0,29.0,0.029403063
30.0,30.0,4.2058007E-5
31.0,31.0,2.410219E-4
32.0,32.0,0.0062155426
33.0,33.0,0.015343281
34.0,34.0,0.0016036842
35.0,35.0,0.30111125
36.0,36.0,0.018208511
37.0,37.0,0.0032104806
38.0,38.0,1.854782E-4
39.0,39.0,6.849444E-4
40.0,40.0,0.01602303
41.0,41.0,2.9036542E-4
42.0,42.0,0.016813908
43.0,43.0,1.8804151E-4
44.0,44.0,0.0022881997
45.0,45.0,2.4268558E-4
46.0,46.0,0.007362773
47.0,47.0,0.017644897
48.0,48.0,0.008358673
49.0,49.0,0.017321466
50.0,50.0,1.2619494E-4
51.0,51.0,0.0075372322
52.0,52.0,0.010076497
53.0,53.0,0.011060522
54.0,54.0,0.0021056153
55.0,55.0,0.005652824
56.0,56.0,0.0046686027
57.0,57.0,0.026476432
58.0,58.0,0.002907819
59.0,59.0,0.024682933
60.0,60.0,1.8380037E-5
61.0,61.0,0.01668873
62.0,62.0,0.06242038
63.0,63.0,4.094607E-5
64.0,64.0,0.016450362
65.0,65.0,0.1073803
66.0,66.0,0.014431813
67.0,67.0,0.0011110163
68.0,68.0,0.056105684
69.0,69.0,3.8359387E-5
70.0,70.0,4.4246626E-4
71.0,71.0,0.057346247
72.0,72.0,0.34668186
73.0,73.0,0.015679313
74.0,74.0,0.0046947026
75.0,75.0,1.846936E-4
76.0,76.0,0.025846807
77.0,77.0,1.20064375E-4
78.0,78.0,4.82915E-4
79.0,79.0,0.003399209
80.0,80.0,0.0037470055
81.0,81.0,0.0063135144
82.0,82.0,1.763242E-4
83.0,83.0,3.5347554E-4
84.0,84.0,0.0011093507
85.0,85.0,7.9725095E-4
86.0,86.0,0.0017957169
87.0,87.0,0.0013355996
88.0,88.0,0.023707686
89.0,89.0,3.8798692E-4
90.0,90.0,8.930778E-6
91.0,91.0,0.3122763
92.0,92.0,0.057291348
93.0,93.0,0.039464332
94.0,94.0,1.6986472E-4
95.0,95.0,0.0017726324
96.0,96.0,8.269206E-4
97.0,97.0,0.107480004
98.0,98.0,0.13812007
99.0,99.0,1.4501797E-4
100.0,100.0,0.029504292
