x,y,species logistic values
1.0,1.0,0.19400337
2.0,2.0,0.024009895
3.0,3.0,0.20706291
4.0,4.0,0.1584086
5.0,5.0,0.04296041
6.0,6.0,0.15529348
7.0,7.0,0.20855884
8.0,8.0,0.080252476
9.0,9.0,0.27834257
10.0,10.0,0.5866217
11.0,11.0,0.5361055
12.0,12.0,0.0976573
13.0,13.0,0.2830817
14.0,14.0,0.30411693
15.0,15.0,0.031175781
16.0,16.0,0.0742658
17.0,17.0,0.06302962
18.0,18.0,0.6328331
19.0,19.0,0.13839665
20.0,20.0,0.06593524
21.0,21.0,0.30341172
22.0,22.0,0.026190115
23.0,23.0,0.3603721
24.0,24.0,0.04002651
25.0,25.0,0.17699212
26.0,26.0,0.041810874
27.0,27.0,0.31428283
28.0,28.0,0.15866645
29.0,29.0,0.1656939
30.0,30.0,0.064587444
31.0,31.0,0.10348229
32.0,32.0,0.08820765
33.0,33.0,0.092394926
34.0,34.0,0.08710582
35.0,35.0,0.13640457
36.0,36.0,0.31372148
37.0,37.0,0.23051193
38.0,38.0,0.058649898
39.0,39.0,0.35251027
40.0,40.0,0.47329783
41.0,41.0,0.023830434
42.0,42.0,0.2490055
43.0,43.0,0.08405354
44.0,44.0,0.37525925
45.0,45.0,0.09514882
46.0,46.0,0.4820217
47.0,47.0,0.6820796
48.0,48.0,0.29004678
49.0,49.0,0.07988063
50.0,50.0,0.038585283
51.0,51.0,0.23994459
52.0,52.0,0.075392716
53.0,53.0,0.13343148
54.0,54.0,0.05515988
55.0,55.0,0.12905191
56.0,56.0,0.043853503
57.0,57.0,0.2202905
58.0,58.0,0.10468899
59.0,59.0,0.050533548
60.0,60.0,0.016842276
61.0,61.0,0.45952296
62.0,62.0,0.4370346
63.0,63.0,0.6227972
64.0,64.0,0.04291226
65.0,65.0,0.081188194
66.0,66.0,0.40457308
67.0,67.0,0.30163386
