x,y,species logistic values
1.0,1.0,0.032754924
2.0,2.0,0.015914477
3.0,3.0,4.4968334E-4
4.0,4.0,0.021307278
5.0,5.0,0.0062264525
6.0,6.0,0.009581119
7.0,7.0,0.07174861
8.0,8.0,0.03397428
9.0,9.0,0.0029793994
10.0,10.0,0.030779997
11.0,11.0,0.0016722023
12.0,12.0,0.030451616
13.0,13.0,0.45883256
14.0,14.0,0.07204858
15.0,15.0,0.028090432
16.0,16.0,0.0983173
17.0,17.0,0.0057011005
18.0,18.0,6.65307E-4
19.0,19.0,1.5117321E-4
20.0,20.0,3.2620737E-4
21.0,21.0,0.005391685
22.0,22.0,0.0024333056
23.0,23.0,0.35419893
24.0,24.0,0.07354193
25.0,25.0,3.0577232E-4
26.0,26.0,0.0010851333
27.0,27.0,0.026683193
28.0,28.0,0.034029875
29.0,29.0,3.086438E-4
30.0,30.0,0.0052254926
31.0,31.0,0.006535755
32.0,32.0,0.02915973
33.0,33.0,0.010920832
34.0,34.0,0.008258248
35.0,35.0,0.0080346
36.0,36.0,0.0036900053
37.0,37.0,0.008363242
38.0,38.0,0.030051993
39.0,39.0,0.0126650585
40.0,40.0,5.5809003E-5
41.0,41.0,0.060423452
42.0,42.0,0.027350992
43.0,43.0,0.085404426
44.0,44.0,0.026353974
45.0,45.0,0.0031194445
46.0,46.0,0.045990154
47.0,47.0,1.696838E-4
48.0,48.0,8.347026E-4
49.0,49.0,0.07546685
50.0,50.0,0.3140105
51.0,51.0,0.0033722336
52.0,52.0,3.2153234E-4
53.0,53.0,0.026848486
54.0,54.0,2.6474008E-4
55.0,55.0,4.3965504E-4
56.0,56.0,0.0048974785
57.0,57.0,0.0034172682
58.0,58.0,3.9467224E-4
59.0,59.0,4.60871E-4
60.0,60.0,0.0012626849
61.0,61.0,0.005783275
62.0,62.0,0.025994187
63.0,63.0,2.1565014E-5
64.0,64.0,0.33075213
65.0,65.0,0.04790683
66.0,66.0,0.0045676674
