x,y,species logistic values
1.0,1.0,0.4841997
2.0,2.0,0.23096193
3.0,3.0,0.35971498
4.0,4.0,0.18838373
5.0,5.0,0.43871582
6.0,6.0,0.13292053
7.0,7.0,0.20010285
8.0,8.0,0.16232105
9.0,9.0,0.12348919
10.0,10.0,0.24584605
11.0,11.0,0.40688926
12.0,12.0,0.7431534
13.0,13.0,0.18640144
14.0,14.0,0.2090578
15.0,15.0,0.12416034
16.0,16.0,0.5871228
17.0,17.0,0.09857097
18.0,18.0,0.74206823
19.0,19.0,0.1443122
20.0,20.0,0.27210948
21.0,21.0,0.14208634
22.0,22.0,0.20286892
23.0,23.0,0.30858153
24.0,24.0,0.338788
25.0,25.0,0.12893142
26.0,26.0,0.14813359
27.0,27.0,0.6293101
28.0,28.0,0.08351417
29.0,29.0,0.7903545
30.0,30.0,0.33796355
31.0,31.0,0.58787835
32.0,32.0,0.38798344
33.0,33.0,0.6381003
34.0,34.0,0.35231116
35.0,35.0,0.21801952
36.0,36.0,0.11734311
37.0,37.0,0.51860934
38.0,38.0,0.15620543
39.0,39.0,0.13921118
40.0,40.0,0.2312999
41.0,41.0,0.61858624
42.0,42.0,0.18263584
43.0,43.0,0.18680285
44.0,44.0,0.42120618
45.0,45.0,0.6087977
46.0,46.0,0.094455935
47.0,47.0,0.45982715
48.0,48.0,0.5417917
49.0,49.0,0.11919082
50.0,50.0,0.3289093
51.0,51.0,0.57795995
52.0,52.0,0.57483816
53.0,53.0,0.5627409
54.0,54.0,0.23126958
55.0,55.0,0.16113757
56.0,56.0,0.2254879
57.0,57.0,0.57378197
58.0,58.0,0.14800853
59.0,59.0,0.14004673
60.0,60.0,0.2925704
61.0,61.0,0.13348016
62.0,62.0,0.37975046
63.0,63.0,0.23761377
64.0,64.0,0.3295568
65.0,65.0,0.5405729
66.0,66.0,0.5077888
67.0,67.0,0.42494106
68.0,68.0,0.15134804
69.0,69.0,0.60787165
70.0,70.0,0.17856134
71.0,71.0,0.11944162
72.0,72.0,0.43736446
73.0,73.0,0.35549247
74.0,74.0,0.15318248
75.0,75.0,0.23911986
76.0,76.0,0.13368477
77.0,77.0,0.60368073
78.0,78.0,0.463191
79.0,79.0,0.1408293
80.0,80.0,0.13694154
81.0,81.0,0.09980655
82.0,82.0,0.106182925
83.0,83.0,0.26606584
84.0,84.0,0.30273095
85.0,85.0,0.11409629
86.0,86.0,0.12617119
87.0,87.0,0.12923251
88.0,88.0,0.43834266
89.0,89.0,0.13743141
90.0,90.0,0.20825617
