X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
1.0,1.0,train,0.04473062663700078,49.72357215225696,0.5406838106805367
2.0,2.0,train,0.03761719417899503,28.706725718699552,0.49747467827443076
3.0,3.0,train,0.08077387254004138,91.1316096531757,0.6800694409932925
4.0,4.0,train,0.03305875821903933,21.187198970928442,0.4652371553760174
5.0,5.0,train,0.08868350183057543,100.0,0.7000448123631341
6.0,6.0,train,0.06383944315647251,75.52914777764437,0.626869139639288
7.0,7.0,train,0.07525143243333351,83.0543100010434,0.6644686554413232
8.0,8.0,train,0.04879925970241633,64.14353076722908,0.5622140438664948
9.0,9.0,train,0.05001363629538683,69.1451917630829,0.5682544990227962
10.0,10.0,train,0.04343653732536231,40.86075426865644,0.5333848424005234
