x,y,species logistic values
1.0,1.0,0.5376429
2.0,2.0,0.43470126
3.0,3.0,0.49079302
4.0,4.0,0.3860056
5.0,5.0,0.42161816
6.0,6.0,0.3966812
7.0,7.0,0.50625163
8.0,8.0,0.64841306
9.0,9.0,0.36595157
10.0,10.0,0.5488828
11.0,11.0,0.3573208
12.0,12.0,0.6332864
13.0,13.0,0.3879805
14.0,14.0,0.45165297
15.0,15.0,0.4683562
16.0,16.0,0.38117203
17.0,17.0,0.3393237
18.0,18.0,0.480553
19.0,19.0,0.5336567
20.0,20.0,0.39844018
21.0,21.0,0.5808399
22.0,22.0,0.6048154
23.0,23.0,0.4836304
24.0,24.0,0.42831272
25.0,25.0,0.37798783
26.0,26.0,0.41762954
27.0,27.0,0.51418513
28.0,28.0,0.5112149
29.0,29.0,0.5879301
30.0,30.0,0.35738364
31.0,31.0,0.5310314
32.0,32.0,0.47338897
33.0,33.0,0.5753084
34.0,34.0,0.5654412
35.0,35.0,0.45676407
36.0,36.0,0.49605462
37.0,37.0,0.44014755
38.0,38.0,0.49362734
39.0,39.0,0.52758574
40.0,40.0,0.37581056
41.0,41.0,0.518273
42.0,42.0,0.52240574
43.0,43.0,0.38952094
44.0,44.0,0.43886906
45.0,45.0,0.58473814
46.0,46.0,0.39959538
47.0,47.0,0.36360618
48.0,48.0,0.3752354
49.0,49.0,0.38226506
50.0,50.0,0.52296925
