x,y,species logistic values
1.0,1.0,0.008059284
2.0,2.0,9.2291203E-4
3.0,3.0,0.0066884155
4.0,4.0,1.1450648E-4
5.0,5.0,0.007720679
6.0,6.0,5.453472E-4
7.0,7.0,8.266186E-4
8.0,8.0,3.2508295E-4
9.0,9.0,2.110012E-4
10.0,10.0,0.0017257582
11.0,11.0,0.010809857
12.0,12.0,0.013663907
13.0,13.0,0.0072092665
14.0,14.0,3.1509085E-4
15.0,15.0,2.8031502E-6
16.0,16.0,0.031095307
17.0,17.0,0.008180917
18.0,18.0,6.350825E-5
19.0,19.0,0.010050699
20.0,20.0,0.0034399345
21.0,21.0,0.0010807036
22.0,22.0,0.03106744
23.0,23.0,0.012072268
24.0,24.0,0.026677366
25.0,25.0,5.427106E-4
26.0,26.0,0.0016240472
27.0,27.0,0.023812713
28.0,28.0,1.1573945E-5
29.0,29.0,1.9329315E-4
30.0,30.0,0.0020205649
31.0,31.0,0.026441874
32.0,32.0,0.013262676
33.0,33.0,0.001916857
34.0,34.0,0.031025708
35.0,35.0,0.3178429
36.0,36.0,5.5620103E-4
37.0,37.0,0.036498617
38.0,38.0,1.5671064E-4
39.0,39.0,0.008199488
40.0,40.0,3.0803825E-5
41.0,41.0,6.3897995E-4
42.0,42.0,0.10005204
43.0,43.0,0.027784174
44.0,44.0,0.009330587
45.0,45.0,0.007526396
46.0,46.0,0.03046627
47.0,47.0,0.007945541
48.0,48.0,0.031783048
49.0,49.0,2.7037293E-4
50.0,50.0,0.05538775
51.0,51.0,0.031661153
52.0,52.0,0.031364635
53.0,53.0,0.033010725
54.0,54.0,0.035143748
55.0,55.0,0.0036956675
56.0,56.0,0.020265969
57.0,57.0,7.306171E-5
58.0,58.0,0.0016062426
59.0,59.0,0.03143765
60.0,60.0,2.0815292E-5
61.0,61.0,1.4034332E-5
62.0,62.0,0.025899429
63.0,63.0,6.247898E-4
64.0,64.0,0.008599171
65.0,65.0,0.0014146668
66.0,66.0,0.03181622
67.0,67.0,0.008155836
68.0,68.0,0.28382757
69.0,69.0,7.7170937E-4
70.0,70.0,0.030331211
71.0,71.0,0.011456726
72.0,72.0,3.3849594E-4
73.0,73.0,0.009639018
74.0,74.0,0.008056402
75.0,75.0,0.26432723
76.0,76.0,2.2442775E-5
77.0,77.0,0.0012801865
78.0,78.0,8.20248E-6
79.0,79.0,0.007951543
80.0,80.0,4.6541812E-4
81.0,81.0,5.7994966E-6
82.0,82.0,6.863757E-7
83.0,83.0,1.1308818E-4
84.0,84.0,0.003193045
85.0,85.0,0.013515192
86.0,86.0,1.22051955E-4
87.0,87.0,5.9712277E-4
88.0,88.0,0.007767058
89.0,89.0,5.689643E-4
90.0,90.0,0.02643622
