X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
1.0,1.0,train,0.09829986953988532,67.53456525112503,0.5836229796562025
2.0,2.0,train,0.08002651313434846,31.854865268385456,0.53295200226304
3.0,3.0,train,0.08048922505556425,47.94896679410382,0.5343867983311767
4.0,4.0,train,0.09756030666087973,57.705071670422356,0.5817866423956756
5.0,5.0,train,0.10117844493546471,77.67450213563956,0.5906195332924687
6.0,6.0,train,0.0785698687486454,23.851931115953057,0.5283768786642151
7.0,7.0,train,0.12208614632178438,100.0,0.6351484646510891
8.0,8.0,train,0.08045411827327832,39.90422028912018,0.5342782469073805
9.0,9.0,train,0.07169448621142685,15.994977977522904,0.5055135731759567
10.0,10.0,train,0.10138570778912678,87.77714209578585,0.5911142348419425
