X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
1.0,1.0,train,0.0696363018307499,51.3203823776594,0.5619376057020703
2.0,2.0,train,0.04567092606838654,14.269186368265522,0.45690850641820796
3.0,3.0,train,0.05336170224455005,24.499981180859482,0.49570929575827966
4.0,4.0,train,0.07288065907950234,65.6589667933302,0.5731137809379063
5.0,5.0,train,0.06934565103039562,44.356505233046086,0.5609077421209855
6.0,6.0,train,0.08293970689306489,81.51006010317899,0.6044059176505759
7.0,7.0,train,0.07556973847762859,73.21610956153646,0.5819538650653229
8.0,8.0,train,0.07050658958652187,58.37094214012214,0.5649926105618075
9.0,9.0,train,0.09941505854903203,99.99997041850322,0.6468101424545146
10.0,10.0,train,0.08548457195749459,90.05839994870266,0.6116087028143785
11.0,11.0,train,0.06133911523687677,30.63390678537947,0.5305023748162299
12.0,12.0,train,0.04894661814803309,19.163831165043124,0.4741415256764125
13.0,13.0,train,0.06788281280698888,37.42223296879637,0.5556500685113451
