x,y,species logistic values
1.0,1.0,0.29814002
2.0,2.0,0.024121145
3.0,3.0,0.15486494
4.0,4.0,0.25872484
5.0,5.0,0.014793763
6.0,6.0,0.0052489443
7.0,7.0,0.018632457
8.0,8.0,0.0032376442
9.0,9.0,9.768873E-4
10.0,10.0,0.21034852
11.0,11.0,0.18324436
12.0,12.0,0.1346018
13.0,13.0,0.010261712
14.0,14.0,0.36420414
15.0,15.0,0.31325886
16.0,16.0,5.7130645E-4
17.0,17.0,0.2139566
18.0,18.0,0.0027518524
19.0,19.0,0.0151606705
20.0,20.0,0.10859594
21.0,21.0,0.0823278
22.0,22.0,0.123764545
23.0,23.0,0.0029681048
24.0,24.0,0.019318342
25.0,25.0,0.30330628
26.0,26.0,0.05936995
27.0,27.0,0.11946003
28.0,28.0,0.2917904
29.0,29.0,0.007220037
30.0,30.0,0.3828361
31.0,31.0,0.18917331
32.0,32.0,0.44193912
33.0,33.0,0.15012881
34.0,34.0,0.018359156
35.0,35.0,0.25052834
36.0,36.0,0.0050162966
37.0,37.0,0.32807565
38.0,38.0,0.0027509446
39.0,39.0,0.13460585
40.0,40.0,0.36356068
41.0,41.0,0.17441516
42.0,42.0,0.023144232
43.0,43.0,0.2372478
44.0,44.0,0.24031357
45.0,45.0,0.34334624
46.0,46.0,9.6463604E-4
47.0,47.0,0.30828673
48.0,48.0,0.3778244
49.0,49.0,0.0034723459
50.0,50.0,0.12473834
51.0,51.0,0.3105706
52.0,52.0,0.31571966
53.0,53.0,0.41305912
54.0,54.0,0.030967599
55.0,55.0,0.46048093
56.0,56.0,4.004388E-4
57.0,57.0,0.028864797
58.0,58.0,0.34875724
59.0,59.0,0.002273684
60.0,60.0,0.0018821441
61.0,61.0,0.08395813
62.0,62.0,0.002652538
63.0,63.0,0.17380726
64.0,64.0,0.039389748
65.0,65.0,0.5220743
66.0,66.0,0.3176428
67.0,67.0,0.31003314
68.0,68.0,0.56963044
69.0,69.0,0.060371157
70.0,70.0,0.39020404
71.0,71.0,0.002609963
72.0,72.0,0.25016347
73.0,73.0,0.26237842
74.0,74.0,0.0017391158
75.0,75.0,0.0294398
76.0,76.0,9.986925E-4
77.0,77.0,0.31832722
78.0,78.0,0.28922847
79.0,79.0,0.033212792
80.0,80.0,4.3362708E-4
81.0,81.0,1.1676216E-4
82.0,82.0,8.869147E-4
83.0,83.0,0.04317261
84.0,84.0,0.06961215
85.0,85.0,0.004065364
86.0,86.0,0.00128541
87.0,87.0,0.0035782477
88.0,88.0,0.2868886
89.0,89.0,0.0024580737
90.0,90.0,0.17527072
