x,y,species logistic values
1.0,1.0,0.5740695
2.0,2.0,0.44613284
3.0,3.0,0.5393155
4.0,4.0,0.38488913
5.0,5.0,0.56619394
6.0,6.0,0.43141997
7.0,7.0,0.32342285
8.0,8.0,0.41643497
9.0,9.0,0.35282826
10.0,10.0,0.28650564
11.0,11.0,0.45137298
12.0,12.0,0.55503446
13.0,13.0,0.49747756
14.0,14.0,0.43190053
15.0,15.0,0.4155155
16.0,16.0,0.2663553
17.0,17.0,0.5726292
18.0,18.0,0.5767358
19.0,19.0,0.24166784
20.0,20.0,0.52267355
21.0,21.0,0.3289351
22.0,22.0,0.4802708
23.0,23.0,0.35077843
24.0,24.0,0.44359705
25.0,25.0,0.5088712
26.0,26.0,0.5282674
27.0,27.0,0.30982
28.0,28.0,0.36185685
29.0,29.0,0.5641912
30.0,30.0,0.19149914
31.0,31.0,0.48443973
32.0,32.0,0.45137304
33.0,33.0,0.52655107
34.0,34.0,0.57259905
35.0,35.0,0.35756966
36.0,36.0,0.5721969
37.0,37.0,0.54949164
38.0,38.0,0.55645174
39.0,39.0,0.53058577
40.0,40.0,0.431981
41.0,41.0,0.47004452
42.0,42.0,0.30078715
43.0,43.0,0.5771152
44.0,44.0,0.3433984
45.0,45.0,0.32225177
46.0,46.0,0.46937406
47.0,47.0,0.56562436
48.0,48.0,0.43236956
49.0,49.0,0.40683937
50.0,50.0,0.56146395
51.0,51.0,0.5591859
52.0,52.0,0.5686833
53.0,53.0,0.24184677
54.0,54.0,0.5714807
55.0,55.0,0.5769991
56.0,56.0,0.29826927
57.0,57.0,0.51649404
58.0,58.0,0.5754187
59.0,59.0,0.57429236
60.0,60.0,0.5766532
61.0,61.0,0.48707095
62.0,62.0,0.3840214
63.0,63.0,0.48522595
64.0,64.0,0.25287902
65.0,65.0,0.46099687
66.0,66.0,0.5747415
67.0,67.0,0.3307874
68.0,68.0,0.31806135
69.0,69.0,0.48955965
70.0,70.0,0.31437296
71.0,71.0,0.5451425
72.0,72.0,0.4576502
73.0,73.0,0.5425158
74.0,74.0,0.57724667
75.0,75.0,0.57620156
76.0,76.0,0.569832
77.0,77.0,0.38253522
78.0,78.0,0.56782466
79.0,79.0,0.40859127
80.0,80.0,0.29458502
81.0,81.0,0.5643474
82.0,82.0,0.56696695
83.0,83.0,0.5517274
84.0,84.0,0.33321396
85.0,85.0,0.45499253
86.0,86.0,0.3007163
87.0,87.0,0.5703812
88.0,88.0,0.57161885
89.0,89.0,0.36066535
90.0,90.0,0.28955486
91.0,91.0,0.22293885
92.0,92.0,0.25963175
93.0,93.0,0.4784477
94.0,94.0,0.50108415
95.0,95.0,0.2929438
96.0,96.0,0.29411238
97.0,97.0,0.31290862
98.0,98.0,0.5673012
99.0,99.0,0.31850046
100.0,100.0,0.45525926
