x,y,species logistic values
1.0,1.0,0.47011298
2.0,2.0,0.58272475
3.0,3.0,0.36763036
4.0,4.0,0.3952632
5.0,5.0,0.4731575
6.0,6.0,0.46274808
7.0,7.0,0.3890246
8.0,8.0,0.37906197
9.0,9.0,0.5468873
10.0,10.0,0.46940333
11.0,11.0,0.4774093
12.0,12.0,0.449703
13.0,13.0,0.4401289
14.0,14.0,0.56198233
15.0,15.0,0.48061404
16.0,16.0,0.4392439
17.0,17.0,0.458734
18.0,18.0,0.4157247
19.0,19.0,0.50969774
20.0,20.0,0.58272475
21.0,21.0,0.58272475
22.0,22.0,0.5024657
23.0,23.0,0.58272475
24.0,24.0,0.41821477
25.0,25.0,0.5214738
26.0,26.0,0.4407302
27.0,27.0,0.58272475
28.0,28.0,0.3691854
29.0,29.0,0.5013531
30.0,30.0,0.37619308
31.0,31.0,0.38257957
32.0,32.0,0.39558128
33.0,33.0,0.4676318
34.0,34.0,0.38687527
35.0,35.0,0.56532145
36.0,36.0,0.4497269
37.0,37.0,0.44833434
38.0,38.0,0.403214
39.0,39.0,0.5288072
40.0,40.0,0.34925032
41.0,41.0,0.434956
42.0,42.0,0.40985852
43.0,43.0,0.53336847
44.0,44.0,0.43055886
45.0,45.0,0.47254476
46.0,46.0,0.38581413
47.0,47.0,0.4039344
48.0,48.0,0.4064411
49.0,49.0,0.4428437
50.0,50.0,0.4557921
51.0,51.0,0.45259118
52.0,52.0,0.49519885
53.0,53.0,0.4646374
54.0,54.0,0.38037366
55.0,55.0,0.53540426
56.0,56.0,0.58272475
57.0,57.0,0.3844376
58.0,58.0,0.58272475
59.0,59.0,0.5067291
60.0,60.0,0.42674658
61.0,61.0,0.55668014
62.0,62.0,0.37288362
63.0,63.0,0.40425473
64.0,64.0,0.5688613
65.0,65.0,0.58272475
66.0,66.0,0.5243458
67.0,67.0,0.3975949
68.0,68.0,0.40618724
69.0,69.0,0.49950144
70.0,70.0,0.39273873
71.0,71.0,0.37596443
72.0,72.0,0.42173767
73.0,73.0,0.386258
74.0,74.0,0.42048234
75.0,75.0,0.3636262
76.0,76.0,0.43306375
77.0,77.0,0.4255966
78.0,78.0,0.44547257
79.0,79.0,0.42563522
80.0,80.0,0.496913
81.0,81.0,0.4186599
82.0,82.0,0.35790253
83.0,83.0,0.5681383
84.0,84.0,0.58272475
85.0,85.0,0.4008143
86.0,86.0,0.43975115
87.0,87.0,0.45618716
88.0,88.0,0.5211904
89.0,89.0,0.4918347
90.0,90.0,0.49931133
