X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
1.0,1.0,train,0.013523000772386686,75.65859861,0.5827247317606667
2.0,2.0,train,0.008811398890464416,41.395382551690254,0.47642325029074045
3.0,3.0,train,0.012103242706168301,64.12470993595812,0.5555325080178188
4.0,4.0,train,0.011831038711316641,62.91363706401636,0.5499090624135161
5.0,5.0,train,0.012710828405267181,69.11390362981223,0.5675914593322123
6.0,6.0,train,0.011812492001613134,61.730285419779065,0.5495207245905606
7.0,7.0,train,0.013473755051849737,74.30618356989548,0.5818373630731776
8.0,8.0,train,0.013523000772386686,75.65859861,0.5827247317606667
9.0,9.0,train,0.013523000772386686,75.65859861,0.5827247317606667
10.0,10.0,train,0.013523000772386686,75.65859861,0.5827247317606667
11.0,11.0,train,0.013523000772386686,75.65859861,0.5827247317606667
12.0,12.0,train,0.013523000772386686,75.65859861,0.5827247317606667
13.0,13.0,train,0.009892324731469832,50.89268699360441,0.5053337919454439
14.0,14.0,train,0.013523000772386686,75.65859861,0.5827247317606667
15.0,15.0,train,0.013523000772386686,75.65859861,0.5827247317606667
16.0,16.0,train,0.012946962725222711,72.95863948108227,0.5721033646766156
17.0,17.0,train,0.013523000772386686,75.65859861,0.5827247317606667
18.0,18.0,train,0.013523000772386686,75.65859861,0.5827247317606667
