x,y,species logistic values
1.0,1.0,0.5315779
2.0,2.0,0.49106765
3.0,3.0,0.5205098
4.0,4.0,0.5290557
5.0,5.0,0.48636296
6.0,6.0,0.4501287
7.0,7.0,0.48153377
8.0,8.0,0.4604012
9.0,9.0,0.43657255
10.0,10.0,0.52549726
11.0,11.0,0.5073115
12.0,12.0,0.48651716
13.0,13.0,0.48123604
14.0,14.0,0.5311159
15.0,15.0,0.5324341
16.0,16.0,0.4187471
17.0,17.0,0.51525176
18.0,18.0,0.45208558
19.0,19.0,0.45969757
20.0,20.0,0.49025905
21.0,21.0,0.5109009
22.0,22.0,0.5170172
23.0,23.0,0.44522986
24.0,24.0,0.46348047
25.0,25.0,0.5284158
26.0,26.0,0.5032021
27.0,27.0,0.5164754
28.0,28.0,0.53110623
29.0,29.0,0.46202224
30.0,30.0,0.5309773
31.0,31.0,0.52373564
32.0,32.0,0.5259483
33.0,33.0,0.51774937
34.0,34.0,0.486543
35.0,35.0,0.49865633
36.0,36.0,0.44191736
37.0,37.0,0.53255606
38.0,38.0,0.4571498
39.0,39.0,0.4984443
40.0,40.0,0.5288736
41.0,41.0,0.48666763
42.0,42.0,0.47841752
43.0,43.0,0.5275454
44.0,44.0,0.5268191
45.0,45.0,0.5298519
46.0,46.0,0.41882196
47.0,47.0,0.5307477
48.0,48.0,0.53251874
49.0,49.0,0.44098493
50.0,50.0,0.5133031
51.0,51.0,0.53201103
52.0,52.0,0.5324076
53.0,53.0,0.50403184
54.0,54.0,0.4709163
55.0,55.0,0.50345004
56.0,56.0,0.42337444
57.0,57.0,0.49579173
58.0,58.0,0.5317936
59.0,59.0,0.45273972
60.0,60.0,0.44821006
61.0,61.0,0.5048164
62.0,62.0,0.44688106
63.0,63.0,0.5223557
64.0,64.0,0.49473023
65.0,65.0,0.5215232
66.0,66.0,0.5325983
67.0,67.0,0.53226244
68.0,68.0,0.5302196
69.0,69.0,0.47042271
70.0,70.0,0.52957714
71.0,71.0,0.43961313
72.0,72.0,0.5284657
73.0,73.0,0.52930284
74.0,74.0,0.45359412
75.0,75.0,0.49388644
76.0,76.0,0.44189116
77.0,77.0,0.5303955
78.0,78.0,0.530792
79.0,79.0,0.4630759
80.0,80.0,0.43772542
81.0,81.0,0.41071132
82.0,82.0,0.4261025
83.0,83.0,0.50131136
84.0,84.0,0.50844777
85.0,85.0,0.43899912
86.0,86.0,0.4394365
87.0,87.0,0.4463513
88.0,88.0,0.5294097
89.0,89.0,0.4483678
90.0,90.0,0.49397114
