Raw value,Corresponding cumulative value,Corresponding logistic value,Fractional area,Training omission,Test omission
2.37428E-4,0.023742817,0.012789065,1,0,0
3.47237E-4,0.058466542,0.018593949,0.990740741,0,0
3.98289E-4,0.137800768,0.021269553,0.972222222,0,0
4.60721E-4,0.228409184,0.024521781,0.953703704,0,0
5.47724E-4,0.330323637,0.02901813,0.935185185,0,0
6.09651E-4,0.451683623,0.032193385,0.916666667,0,0
6.2179E-4,0.513862617,0.032813351,0.907407407,0,0
6.49033E-4,0.641313031,0.034201847,0.888888889,0,0
6.51361E-4,0.70644913,0.034320329,0.87962963,0,0
6.55479E-4,0.771997019,0.034529809,0.87037037,0,0
6.70133E-4,0.839010304,0.035274531,0.861111111,0,0
6.73974E-4,0.90640775,0.035469574,0.851851852,0,0
7.31969E-4,1.04861351,0.038404469,0.833333333,0,0
7.44334E-4,1.123046869,0.039027884,0.824074074,0,0
8.58418E-4,1.208888687,0.044742079,0.814814815,0,0
9.44682E-4,1.393715571,0.049017898,0.796296296,0,0
9.81396E-4,1.491855163,0.050826083,0.787037037,0,0
1.01307E-3,1.593161807,0.052380372,0.777777778,0,0
1.09429E-3,1.809172911,0.056343295,0.759259259,0,0
1.28714E-3,2.052518125,0.065621137,0.740740741,0,0
1.37028E-3,2.32172411,0.069565231,0.722222222,0,0
1.47206E-3,2.608419762,0.074348041,0.703703704,0,0
1.48977E-3,2.757396349,0.075175119,0.694444444,0,0
1.55956E-3,3.069299782,0.078420845,0.675925926,0,0
1.65458E-3,3.394990717,0.082803385,0.657407407,0,0
1.67573E-3,3.562564137,0.083773133,0.648148148,0,0
1.79348E-3,3.917772272,0.089134737,0.62962963,0,0
1.88258E-3,4.106030353,0.09315055,0.62037037,0,0
2.01506E-3,4.307535984,0.099056164,0.611111111,0,0
2.15861E-3,4.523396565,0.105369223,0.601851852,0,0
2.35464E-3,4.75886079,0.11384901,0.592592593,0,0
2.41717E-3,5.239776882,0.116520177,0.574074074,0,0
2.48932E-3,5.488708951,0.119582134,0.564814815,0,0
2.60739E-3,5.749447658,0.12454742,0.555555556,0,0
2.64346E-3,6.01379335,0.12605319,0.546296296,0,0
2.85869E-3,6.299662276,0.134931688,0.537037037,0,0
2.98413E-3,6.598075592,0.140023626,0.527777778,0,0
3.21081E-3,6.919156827,0.149074413,0.518518519,0,0
3.4644E-3,7.26559644,0.158976299,0.509259259,0,0
3.70118E-3,7.635714484,0.168016384,0.5,0,0
3.87432E-3,8.023146454,0.174504545,0.490740741,0,0
3.8966E-3,8.4128069,0.175332293,0.481481481,0,0
