x,y,species logistic values
1.0,1.0,0.24873163
2.0,2.0,1.843917E-5
3.0,3.0,1.5363842E-4
4.0,4.0,0.039138407
5.0,5.0,0.017472226
6.0,6.0,0.0010134913
7.0,7.0,0.09301179
8.0,8.0,0.025807062
9.0,9.0,0.04763015
10.0,10.0,0.006712499
11.0,11.0,0.007331062
12.0,12.0,0.075363934
13.0,13.0,0.04363899
14.0,14.0,0.0027691291
15.0,15.0,0.026246974
16.0,16.0,0.0010864561
17.0,17.0,0.015033199
18.0,18.0,0.45271423
19.0,19.0,0.07549005
20.0,20.0,0.013769374
21.0,21.0,0.06978753
22.0,22.0,0.01698338
23.0,23.0,0.014070923
24.0,24.0,0.013404256
25.0,25.0,0.073963985
26.0,26.0,5.5703026E-4
27.0,27.0,0.014999879
28.0,28.0,3.689398E-5
29.0,29.0,1.8632253E-4
30.0,30.0,0.003952314
31.0,31.0,7.100681E-4
32.0,32.0,0.29934245
33.0,33.0,0.03620419
34.0,34.0,0.0056272596
35.0,35.0,1.717917E-4
36.0,36.0,6.866796E-4
37.0,37.0,0.014054067
38.0,38.0,1.2918276E-4
39.0,39.0,0.014192004
40.0,40.0,2.476819E-4
41.0,41.0,0.0037482348
42.0,42.0,3.422512E-4
43.0,43.0,0.0039855335
44.0,44.0,0.014396627
45.0,45.0,0.008669617
46.0,46.0,0.03284119
47.0,47.0,1.2526775E-4
48.0,48.0,0.014489097
49.0,49.0,0.0070693055
50.0,50.0,0.008282409
51.0,51.0,0.0036504813
52.0,52.0,0.010452827
53.0,53.0,0.008721473
54.0,54.0,0.01445881
55.0,55.0,0.013846554
56.0,56.0,2.5961039E-5
57.0,57.0,0.0141677745
58.0,58.0,0.07071448
59.0,59.0,5.0528615E-5
60.0,60.0,0.014139903
61.0,61.0,0.111023225
62.0,62.0,0.013835681
63.0,63.0,0.0014336962
64.0,64.0,3.080132E-5
65.0,65.0,5.106061E-4
66.0,66.0,0.074808076
67.0,67.0,0.3696303
68.0,68.0,0.014005562
69.0,69.0,0.0024751876
70.0,70.0,2.5771756E-4
71.0,71.0,0.0141639905
72.0,72.0,1.4447473E-4
73.0,73.0,0.0035847158
74.0,74.0,0.0018391003
75.0,75.0,0.005478166
76.0,76.0,2.0655525E-4
77.0,77.0,1.3020371E-4
78.0,78.0,0.0011615084
79.0,79.0,0.004104112
80.0,80.0,0.0015039867
81.0,81.0,0.013569743
82.0,82.0,6.0947274E-4
83.0,83.0,0.23868155
84.0,84.0,0.052823704
85.0,85.0,2.005107E-4
86.0,86.0,0.0029951946
87.0,87.0,0.0030695833
88.0,88.0,0.09155665
89.0,89.0,1.9543947E-4
90.0,90.0,0.015077482
