X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
1.0,1.0,train,0.03140148448337299,62.60030552947746,0.5860760722085712
2.0,2.0,train,0.01196423408863548,24.009873036015758,0.35042625814768147
3.0,3.0,train,0.024005870604853617,48.83581233548376,0.5197923100174103
4.0,4.0,train,0.030375297192311475,59.46020252302103,0.5779935001885841
5.0,5.0,train,0.012859628194506218,26.537095158851844,0.3670263913756554
6.0,6.0,train,0.032967897406109684,65.89713729165949,0.5978335957433072
7.0,7.0,train,0.0451925619059543,82.71662501385117,0.6708086505828904
8.0,8.0,train,0.044548613145196765,78.1977283941364,0.6676317580446737
9.0,9.0,train,0.015421684476317128,33.91152967374212,0.4101577765091988
10.0,10.0,train,0.038785385492138044,69.77567162758027,0.6362108829418112
