x,y,species logistic values
1.0,1.0,0.009337158
2.0,2.0,0.0011857098
3.0,3.0,0.002161611
4.0,4.0,1.0009555E-4
5.0,5.0,0.0065824892
6.0,6.0,6.577116E-4
7.0,7.0,2.8780624E-4
8.0,8.0,3.803756E-4
9.0,9.0,2.687047E-5
10.0,10.0,4.981818E-5
11.0,11.0,0.0022023222
12.0,12.0,0.006047842
13.0,13.0,0.06681934
14.0,14.0,0.008616856
15.0,15.0,3.4784066E-4
16.0,16.0,5.063213E-7
17.0,17.0,0.03636703
18.0,18.0,0.010684773
19.0,19.0,5.324351E-6
20.0,20.0,0.035464957
21.0,21.0,1.0045075E-5
22.0,22.0,0.0045418395
23.0,23.0,5.62712E-4
24.0,24.0,0.03104464
25.0,25.0,0.013964419
26.0,26.0,0.0013842824
27.0,27.0,1.5493933E-4
28.0,28.0,9.433175E-4
29.0,29.0,0.03350592
30.0,30.0,3.176803E-7
31.0,31.0,0.0011074931
32.0,32.0,0.010526522
33.0,33.0,0.0012921422
34.0,34.0,0.014038318
35.0,35.0,0.0012043677
36.0,36.0,0.0032736966
37.0,37.0,0.0034019754
38.0,38.0,6.792345E-4
39.0,39.0,0.04535048
40.0,40.0,4.5637644E-5
41.0,41.0,1.8087765E-5
42.0,42.0,2.5834207E-4
43.0,43.0,0.10488835
44.0,44.0,0.03675275
45.0,45.0,0.005445919
46.0,46.0,0.0053831963
47.0,47.0,0.008984839
48.0,48.0,0.03210647
49.0,49.0,2.313486E-6
50.0,50.0,0.008294594
51.0,51.0,0.040635485
52.0,52.0,6.630688E-5
53.0,53.0,0.052220643
54.0,54.0,0.03888893
55.0,55.0,0.038242158
56.0,56.0,0.04181082
57.0,57.0,0.032043062
58.0,58.0,9.606376E-6
59.0,59.0,0.0021254446
60.0,60.0,0.03821974
61.0,61.0,1.0607057E-5
62.0,62.0,6.132448E-6
63.0,63.0,0.028010996
64.0,64.0,0.0034395976
65.0,65.0,0.0019217756
66.0,66.0,0.08029204
67.0,67.0,0.039964557
68.0,68.0,0.23041658
69.0,69.0,7.416112E-4
70.0,70.0,0.031988315
71.0,71.0,0.009139342
72.0,72.0,7.401837E-5
73.0,73.0,0.007713035
74.0,74.0,0.0071510724
75.0,75.0,0.1251141
76.0,76.0,0.001683991
77.0,77.0,2.7357264E-6
78.0,78.0,0.03334595
79.0,79.0,0.0083461255
80.0,80.0,3.459921E-4
81.0,81.0,1.5525944E-6
82.0,82.0,5.534526E-8
83.0,83.0,1.4435356E-5
84.0,84.0,0.004227504
85.0,85.0,0.01610251
86.0,86.0,3.153862E-5
87.0,87.0,7.1775285E-5
88.0,88.0,0.006904447
89.0,89.0,2.1850153E-4
90.0,90.0,0.030871736
