x,y,species logistic values
1.0,1.0,0.5092619
2.0,2.0,0.29494533
3.0,3.0,0.4072648
4.0,4.0,0.2489078
5.0,5.0,0.47289723
6.0,6.0,0.21181358
7.0,7.0,0.2711322
8.0,8.0,0.2287187
9.0,9.0,0.1922376
10.0,10.0,0.2995139
11.0,11.0,0.4404274
12.0,12.0,0.74083203
13.0,13.0,0.28312394
14.0,14.0,0.27044433
15.0,15.0,0.18215086
16.0,16.0,0.60181445
17.0,17.0,0.17023262
18.0,18.0,0.71215963
19.0,19.0,0.21488297
20.0,20.0,0.32727075
21.0,21.0,0.22749512
22.0,22.0,0.2927782
23.0,23.0,0.36058778
24.0,24.0,0.38841808
25.0,25.0,0.20441286
26.0,26.0,0.23419774
27.0,27.0,0.6344372
28.0,28.0,0.14701723
29.0,29.0,0.7799112
30.0,30.0,0.38571817
31.0,31.0,0.6040366
32.0,32.0,0.42759565
33.0,33.0,0.6548829
34.0,34.0,0.3921535
35.0,35.0,0.28318852
36.0,36.0,0.19962445
37.0,37.0,0.5417213
38.0,38.0,0.22314908
39.0,39.0,0.21116692
40.0,40.0,0.31624064
41.0,41.0,0.62995845
42.0,42.0,0.28350082
43.0,43.0,0.26408055
44.0,44.0,0.4512062
45.0,45.0,0.61926913
46.0,46.0,0.17031753
47.0,47.0,0.49466938
48.0,48.0,0.5645419
49.0,49.0,0.1983063
50.0,50.0,0.37088156
51.0,51.0,0.58371
52.0,52.0,0.59206027
53.0,53.0,0.57053244
54.0,54.0,0.3345636
55.0,55.0,0.2483327
56.0,56.0,0.3325512
57.0,57.0,0.58896506
58.0,58.0,0.21592405
59.0,59.0,0.20886801
60.0,60.0,0.3373199
61.0,61.0,0.20686354
62.0,62.0,0.41847456
63.0,63.0,0.3051562
64.0,64.0,0.41329244
65.0,65.0,0.55700064
66.0,66.0,0.5270467
67.0,67.0,0.487076
68.0,68.0,0.24735174
69.0,69.0,0.6224527
70.0,70.0,0.2653475
71.0,71.0,0.19639008
72.0,72.0,0.46661988
73.0,73.0,0.43258882
74.0,74.0,0.21729548
75.0,75.0,0.30274397
76.0,76.0,0.19958726
77.0,77.0,0.6124294
78.0,78.0,0.49535257
79.0,79.0,0.23346606
80.0,80.0,0.19379698
81.0,81.0,0.1614428
82.0,82.0,0.17886156
83.0,83.0,0.3253715
84.0,84.0,0.35076955
85.0,85.0,0.19554113
86.0,86.0,0.19614531
87.0,87.0,0.20607254
88.0,88.0,0.4769215
89.0,89.0,0.20910783
90.0,90.0,0.30298448
