X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
1.0,1.0,train,0.01319424238238249,77.56978795,0.5789683327584784
2.0,2.0,train,0.008930396617805172,42.05607069433086,0.48206269843262056
3.0,3.0,train,0.011898267267575327,68.67266830536546,0.5535814580727774
4.0,4.0,train,0.011656117474383802,67.48308822429755,0.548494656320496
5.0,5.0,train,0.011639599170689996,66.31738893792559,0.5481434320404697
6.0,6.0,train,0.01310976849911991,74.9311000668263,0.5774018688846438
7.0,7.0,train,0.00919994833734025,44.77901906863422,0.48949081056166105
8.0,8.0,train,0.013191964514058095,76.24979421165136,0.5789262448697059
9.0,9.0,train,0.01319424238238249,77.56978795,0.5789683327584784
10.0,10.0,train,0.01319424238238249,77.56978795,0.5789683327584784
11.0,11.0,train,0.01319424238238249,77.56978795,0.5789683327584784
12.0,12.0,train,0.01319424238238249,77.56978795,0.5789683327584784
13.0,13.0,train,0.01319424238238249,77.56978795,0.5789683327584784
14.0,14.0,train,0.009915083972763063,53.49818532751889,0.508203367080078
15.0,15.0,train,0.01319424238238249,77.56978795,0.5789683327584784
16.0,16.0,train,0.01319424238238249,77.56978795,0.5789683327584784
17.0,17.0,train,0.01319424238238249,77.56978795,0.5789683327584784
18.0,18.0,train,0.01319424238238249,77.56978795,0.5789683327584784
