x,y,species logistic values
1.0,1.0,0.19602829
2.0,2.0,0.14828487
3.0,3.0,0.03892262
4.0,4.0,0.15351288
5.0,5.0,0.10941428
6.0,6.0,0.15129724
7.0,7.0,0.43154192
8.0,8.0,0.18849076
9.0,9.0,0.08381252
10.0,10.0,0.21448745
11.0,11.0,0.091449045
12.0,12.0,0.25162652
13.0,13.0,0.61678
14.0,14.0,0.46083108
15.0,15.0,0.23435253
16.0,16.0,0.5258203
17.0,17.0,0.08861976
18.0,18.0,0.035889853
19.0,19.0,0.030062916
20.0,20.0,0.046996832
21.0,21.0,0.06871723
22.0,22.0,0.05909744
23.0,23.0,0.60097235
24.0,24.0,0.14050528
25.0,25.0,0.05034696
26.0,26.0,0.07250904
27.0,27.0,0.29637617
28.0,28.0,0.34214756
29.0,29.0,0.042170193
30.0,30.0,0.13403647
31.0,31.0,0.060828816
32.0,32.0,0.3065763
33.0,33.0,0.13172436
34.0,34.0,0.07986055
35.0,35.0,0.08078045
36.0,36.0,0.0903373
37.0,37.0,0.1332688
38.0,38.0,0.23610082
39.0,39.0,0.22040497
40.0,40.0,0.039410602
41.0,41.0,0.46246952
42.0,42.0,0.32180804
43.0,43.0,0.46670273
44.0,44.0,0.24356353
45.0,45.0,0.0821779
46.0,46.0,0.36890656
47.0,47.0,0.03006022
48.0,48.0,0.072304405
49.0,49.0,0.45607278
50.0,50.0,0.64758694
51.0,51.0,0.0721009
52.0,52.0,0.041560132
53.0,53.0,0.23181823
54.0,54.0,0.054833353
55.0,55.0,0.043007255
56.0,56.0,0.108550526
57.0,57.0,0.048867784
58.0,58.0,0.044317394
59.0,59.0,0.035837412
60.0,60.0,0.06636622
61.0,61.0,0.15859626
62.0,62.0,0.22272368
63.0,63.0,0.017089352
64.0,64.0,0.3964018
65.0,65.0,0.4217957
66.0,66.0,0.18316631
