x,y,species logistic values
1.0,1.0,0.31534368
2.0,2.0,0.24419257
3.0,3.0,0.29477698
4.0,4.0,0.18403834
5.0,5.0,0.22912587
6.0,6.0,0.19802593
7.0,7.0,0.30394238
8.0,8.0,0.271349
9.0,9.0,0.15726583
10.0,10.0,0.31696886
11.0,11.0,0.14572813
12.0,12.0,0.31139615
13.0,13.0,0.18664667
14.0,14.0,0.2620725
15.0,15.0,0.27760053
16.0,16.0,0.1776237
17.0,17.0,0.12207793
18.0,18.0,0.28748748
19.0,19.0,0.31445044
20.0,20.0,0.20030022
21.0,21.0,0.31420654
22.0,22.0,0.30477953
23.0,23.0,0.28977737
24.0,24.0,0.23696151
25.0,25.0,0.17337888
26.0,26.0,0.22434127
27.0,27.0,0.30775496
28.0,28.0,0.30639976
29.0,29.0,0.31208226
30.0,30.0,0.14581184
31.0,31.0,0.31377253
32.0,32.0,0.28183466
33.0,33.0,0.31547925
34.0,34.0,0.3169184
35.0,35.0,0.26705655
36.0,36.0,0.2981495
37.0,37.0,0.25015244
38.0,38.0,0.29662567
39.0,39.0,0.31277543
40.0,40.0,0.17046987
41.0,41.0,0.30947733
42.0,42.0,0.31104895
43.0,43.0,0.1886754
44.0,44.0,0.24877095
45.0,45.0,0.31310728
46.0,46.0,0.20178837
47.0,47.0,0.15412498
48.0,48.0,0.16970073
49.0,49.0,0.17907766
50.0,50.0,0.31124994
