X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
1.0,1.0,train,0.07705172253097364,33.02509135483804,0.543293097566455
2.0,2.0,train,0.07725658801878117,40.74944888974015,0.5439518637883802
3.0,3.0,train,0.10647427924341708,100.0,0.6217619737299616
4.0,4.0,train,0.10469832489629242,79.01104555645077,0.6177982450127988
5.0,5.0,train,0.062298459031502475,25.319031389166895,0.4902679513658932
6.0,6.0,train,0.10472389618078766,89.31075533594465,0.6178559066052597
7.0,7.0,train,0.08635390261784993,49.38529413627664,0.571404601621344
8.0,8.0,train,0.09394880482531631,58.78019112968587,0.5919132232516183
9.0,9.0,train,0.05561586185244571,19.089212557581153,0.4619732336794765
10.0,10.0,train,0.09630178587149614,68.41029214393906,0.5978746020018871
