x,y,species logistic values
1.0,1.0,0.05114583
2.0,2.0,0.22277199
3.0,3.0,0.06731304
4.0,4.0,0.04891676
5.0,5.0,0.06616277
6.0,6.0,0.19478111
7.0,7.0,0.06315846
8.0,8.0,0.4561947
9.0,9.0,0.11018809
10.0,10.0,0.16882597
11.0,11.0,0.13908218
12.0,12.0,0.11506671
13.0,13.0,0.50263476
14.0,14.0,0.7061983
15.0,15.0,0.83114874
16.0,16.0,0.16374412
17.0,17.0,0.23031485
18.0,18.0,0.33069593
19.0,19.0,0.052932985
20.0,20.0,0.060595386
21.0,21.0,0.17077015
22.0,22.0,0.52409333
23.0,23.0,0.21909443
24.0,24.0,0.39021343
25.0,25.0,0.0803427
26.0,26.0,0.35719702
27.0,27.0,0.28951564
28.0,28.0,0.12576038
29.0,29.0,0.31064767
30.0,30.0,0.042601936
31.0,31.0,0.07800694
32.0,32.0,0.42075378
33.0,33.0,0.052629143
34.0,34.0,0.052593093
35.0,35.0,0.06329397
36.0,36.0,0.33844137
37.0,37.0,0.2776589
38.0,38.0,0.16983688
39.0,39.0,0.51874316
40.0,40.0,0.13366504
41.0,41.0,0.3265369
42.0,42.0,0.044325903
43.0,43.0,0.2608688
44.0,44.0,0.028801428
45.0,45.0,0.031567056
46.0,46.0,0.09715859
47.0,47.0,0.094338
48.0,48.0,0.052440003
49.0,49.0,0.059364337
50.0,50.0,0.2024463
