x,y,species logistic values
1.0,1.0,0.008807064
2.0,2.0,0.0011358042
3.0,3.0,0.003214189
4.0,4.0,1.3424152E-4
5.0,5.0,0.0068932143
6.0,6.0,6.778136E-4
7.0,7.0,7.5797585E-4
8.0,8.0,4.3589458E-5
9.0,9.0,1.404519E-4
10.0,10.0,0.0019006826
11.0,11.0,0.0067620156
12.0,12.0,0.0075186733
13.0,13.0,3.8972744E-4
14.0,14.0,1.7200633E-6
15.0,15.0,0.032045163
16.0,16.0,0.009715993
17.0,17.0,0.016130071
18.0,18.0,1.8541094E-5
19.0,19.0,0.003822176
20.0,20.0,9.762338E-4
21.0,21.0,0.03355502
22.0,22.0,0.011016789
23.0,23.0,0.021616038
24.0,24.0,4.701057E-4
25.0,25.0,3.295307E-6
26.0,26.0,3.4457853E-4
27.0,27.0,0.0030611234
28.0,28.0,0.012411301
29.0,29.0,0.0019052849
30.0,30.0,0.031717606
31.0,31.0,0.0042650816
32.0,32.0,0.34031293
33.0,33.0,0.048889935
34.0,34.0,6.92432E-4
35.0,35.0,0.03591944
36.0,36.0,1.0605282E-4
37.0,37.0,0.009910784
38.0,38.0,3.1157848E-5
39.0,39.0,5.360202E-4
40.0,40.0,0.11758708
41.0,41.0,0.02635982
42.0,42.0,0.0040528127
43.0,43.0,0.0105852615
44.0,44.0,0.0059987614
45.0,45.0,0.009631844
46.0,46.0,0.029040588
47.0,47.0,9.13058E-6
48.0,48.0,0.008109182
49.0,49.0,0.034683034
50.0,50.0,1.8474791E-4
51.0,51.0,0.042031035
52.0,52.0,0.034074098
53.0,53.0,0.033403553
54.0,54.0,0.034965765
55.0,55.0,0.031106165
56.0,56.0,0.0037747936
57.0,57.0,0.017723827
58.0,58.0,3.6947735E-5
59.0,59.0,0.001916238
60.0,60.0,0.033750214
61.0,61.0,1.980168E-5
62.0,62.0,0.02520322
63.0,63.0,6.454137E-4
64.0,64.0,0.0017068695
65.0,65.0,0.12795287
66.0,66.0,0.03432179
67.0,67.0,0.009502679
68.0,68.0,0.28498214
69.0,69.0,7.361182E-4
70.0,70.0,0.02846072
71.0,71.0,0.012444682
72.0,72.0,2.3743568E-4
73.0,73.0,0.007821713
74.0,74.0,0.0071287556
75.0,75.0,0.19020686
76.0,76.0,2.1577162E-5
77.0,77.0,0.0015516202
78.0,78.0,6.529161E-6
79.0,79.0,0.03027132
80.0,80.0,0.008139343
81.0,81.0,4.1667162E-4
82.0,82.0,4.2586694E-6
83.0,83.0,6.7274734E-5
84.0,84.0,0.011825198
85.0,85.0,7.82766E-5
86.0,86.0,1.879452E-4
87.0,87.0,5.274418E-4
88.0,88.0,0.007133991
89.0,89.0,4.6717533E-4
90.0,90.0,0.027362587
