X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
1.0,1.0,train,0.09878615044158363,66.1944584805373,0.6214211829518999
2.0,2.0,train,0.1029335840118346,86.65595656216158,0.6310470620594083
3.0,3.0,train,0.06234732514786594,39.1641100468928,0.5088361180612676
4.0,4.0,train,0.07666591455167389,46.83069562634724,0.5602273000194435
5.0,5.0,train,0.13340530791905683,100.0,0.6891223283481527
6.0,6.0,train,0.05696558350863163,26.909675282435597,0.4862721182963485
7.0,7.0,train,0.050428806446468175,21.213136920837798,0.4559122828091241
8.0,8.0,train,0.09485279863428847,56.3159671887205,0.6118163453030245
9.0,9.0,train,0.10171527861840604,76.36846348879696,0.6282706258358663
10.0,10.0,train,0.06019674413235219,32.92949201062583,0.5000614121120521
