x,y,species logistic values
1.0,1.0,0.481134
2.0,2.0,0.56832075
3.0,3.0,0.40077794
4.0,4.0,0.42270678
5.0,5.0,0.48349187
6.0,6.0,0.47542638
7.0,7.0,0.40988144
8.0,8.0,0.5405122
9.0,9.0,0.4805843
10.0,10.0,0.48678342
11.0,11.0,0.46530092
12.0,12.0,0.45785394
13.0,13.0,0.5522185
14.0,14.0,0.48926342
15.0,15.0,0.45716482
16.0,16.0,0.43879476
17.0,17.0,0.51174796
18.0,18.0,0.56832075
19.0,19.0,0.56832075
20.0,20.0,0.56832075
21.0,21.0,0.4407453
22.0,22.0,0.52084947
23.0,23.0,0.4583221
24.0,24.0,0.56832075
25.0,25.0,0.4020191
26.0,26.0,0.5052991
27.0,27.0,0.40760124
28.0,28.0,0.41267335
29.0,29.0,0.42295778
30.0,30.0,0.47921178
31.0,31.0,0.4160772
32.0,32.0,0.55481195
33.0,33.0,0.41615117
34.0,34.0,0.42897156
35.0,35.0,0.5265194
36.0,36.0,0.38603416
37.0,37.0,0.531883
38.0,38.0,0.43026558
39.0,39.0,0.45382392
40.0,40.0,0.43419373
41.0,41.0,0.42415473
42.0,42.0,0.53004736
43.0,43.0,0.45039433
44.0,44.0,0.48301739
45.0,45.0,0.4295383
46.0,46.0,0.43150932
47.0,47.0,0.45996708
48.0,48.0,0.47003
49.0,49.0,0.46754467
50.0,50.0,0.50054234
51.0,51.0,0.4768911
52.0,52.0,0.50282764
53.0,53.0,0.410923
54.0,54.0,0.53162235
55.0,55.0,0.56832075
56.0,56.0,0.41414636
57.0,57.0,0.5299165
58.0,58.0,0.56832075
59.0,59.0,0.50945383
60.0,60.0,0.44741783
61.0,61.0,0.5481035
62.0,62.0,0.40496725
63.0,63.0,0.4297903
64.0,64.0,0.557563
65.0,65.0,0.56832075
66.0,66.0,0.52306974
67.0,67.0,0.42454594
68.0,68.0,0.4313098
69.0,69.0,0.503868
70.0,70.0,0.4207138
71.0,71.0,0.40741938
72.0,72.0,0.44350243
73.0,73.0,0.41558847
74.0,74.0,0.4425203
75.0,75.0,0.4272981
76.0,76.0,0.39757767
77.0,77.0,0.4523485
78.0,78.0,0.44651937
79.0,79.0,0.4620122
80.0,80.0,0.44654956
81.0,81.0,0.4410938
82.0,82.0,0.39299205
83.0,83.0,0.5105872
84.0,84.0,0.55700094
85.0,85.0,0.56832075
86.0,86.0,0.45755982
87.0,87.0,0.47033662
88.0,88.0,0.52063036
89.0,89.0,0.4282243
90.0,90.0,0.50372106
