x,y,species logistic values
1.0,1.0,0.10104379
2.0,2.0,0.6004855
3.0,3.0,0.02115052
4.0,4.0,0.10779372
5.0,5.0,0.08269108
6.0,6.0,0.015977778
7.0,7.0,0.016308198
8.0,8.0,0.4598239
9.0,9.0,0.08738964
10.0,10.0,0.10799878
11.0,11.0,0.05874651
12.0,12.0,0.08708459
13.0,13.0,0.4299713
14.0,14.0,0.108771086
15.0,15.0,0.047311
16.0,16.0,0.12480554
17.0,17.0,0.053768173
18.0,18.0,0.18866827
19.0,19.0,0.59860295
20.0,20.0,0.16362199
21.0,21.0,0.5159308
22.0,22.0,0.038256403
23.0,23.0,0.22776283
24.0,24.0,0.08481255
25.0,25.0,0.53880644
26.0,26.0,0.0140755605
27.0,27.0,0.1723726
28.0,28.0,0.013736355
29.0,29.0,0.025241842
30.0,30.0,0.15049776
31.0,31.0,0.023977917
32.0,32.0,0.540258
33.0,33.0,0.07337347
34.0,34.0,0.057117525
35.0,35.0,0.028642219
36.0,36.0,0.040043246
37.0,37.0,0.2568688
38.0,38.0,0.009068188
39.0,39.0,0.29151052
40.0,40.0,0.08025135
41.0,41.0,0.025289405
42.0,42.0,0.025106601
43.0,43.0,0.27625713
44.0,44.0,0.06783864
45.0,45.0,0.09296976
46.0,46.0,0.028414926
47.0,47.0,0.055784304
48.0,48.0,0.032331053
49.0,49.0,0.050991632
50.0,50.0,0.07168604
51.0,51.0,0.071950205
52.0,52.0,0.1436981
53.0,53.0,0.15242879
54.0,54.0,0.15128574
55.0,55.0,0.027540782
56.0,56.0,0.2874709
57.0,57.0,0.4877758
58.0,58.0,0.014417258
59.0,59.0,0.27544996
60.0,60.0,0.49127796
61.0,61.0,0.17660841
62.0,62.0,0.03981641
63.0,63.0,0.38790274
64.0,64.0,0.013271334
65.0,65.0,0.04205929
66.0,66.0,0.6076504
67.0,67.0,0.23887251
68.0,68.0,0.031355433
69.0,69.0,0.023344604
70.0,70.0,0.15505385
71.0,71.0,0.0576734
72.0,72.0,0.01991305
73.0,73.0,0.054182637
74.0,74.0,0.021920338
75.0,75.0,0.0139703965
76.0,76.0,0.043893937
77.0,77.0,0.03548222
78.0,78.0,0.10307793
79.0,79.0,0.04318661
80.0,80.0,0.14787473
81.0,81.0,0.2347867
82.0,82.0,0.4489511
83.0,83.0,0.53758645
84.0,84.0,0.021646652
85.0,85.0,0.0478143
86.0,86.0,0.1350885
87.0,87.0,0.30896404
88.0,88.0,0.18358679
89.0,89.0,0.021422472
90.0,90.0,0.16687836
