x,y,species logistic values
1.0,1.0,0.37195918
2.0,2.0,0.08708972
3.0,3.0,0.25712818
4.0,4.0,0.029836932
5.0,5.0,0.06073627
6.0,6.0,0.032797072
7.0,7.0,0.07418557
8.0,8.0,0.02366792
9.0,9.0,0.010706018
10.0,10.0,0.0811694
11.0,11.0,0.3052665
12.0,12.0,0.27740878
13.0,13.0,0.22589245
14.0,14.0,0.0038319356
15.0,15.0,0.38183844
16.0,16.0,0.00737104
17.0,17.0,0.323953
18.0,18.0,0.021334914
19.0,19.0,0.1214512
20.0,20.0,0.061321866
21.0,21.0,0.17688623
22.0,22.0,0.22477384
23.0,23.0,0.022548473
24.0,24.0,0.07199891
25.0,25.0,0.38077816
26.0,26.0,0.0019254739
27.0,27.0,0.13847657
28.0,28.0,0.15600967
29.0,29.0,0.22018231
30.0,30.0,0.3665624
31.0,31.0,0.040366005
32.0,32.0,0.44093296
33.0,33.0,0.28725475
34.0,34.0,0.4799492
35.0,35.0,0.25296396
36.0,36.0,0.3332126
37.0,37.0,0.028848976
38.0,38.0,0.40453422
39.0,39.0,0.021187559
40.0,40.0,0.25078875
41.0,41.0,0.42574236
42.0,42.0,0.25376976
43.0,43.0,0.085463785
44.0,44.0,0.3269881
45.0,45.0,0.32557654
46.0,46.0,0.41152114
47.0,47.0,0.0095351655
48.0,48.0,0.39264193
49.0,49.0,0.43957606
50.0,50.0,0.023866195
51.0,51.0,0.23321849
52.0,52.0,0.4358541
53.0,53.0,0.43645212
54.0,54.0,0.098060764
55.0,55.0,0.45812446
56.0,56.0,0.005889711
57.0,57.0,0.093044445
58.0,58.0,0.018754737
59.0,59.0,0.016559588
60.0,60.0,0.19346912
61.0,61.0,0.02088509
62.0,62.0,0.2736022
63.0,63.0,0.11864353
64.0,64.0,0.54431456
65.0,65.0,0.3837449
66.0,66.0,0.37984967
67.0,67.0,0.57730734
68.0,68.0,0.1322739
69.0,69.0,0.44522744
70.0,70.0,0.12987347
71.0,71.0,0.02041624
72.0,72.0,0.34625039
73.0,73.0,0.5521363
74.0,74.0,0.015643451
75.0,75.0,0.09873939
76.0,76.0,0.010829197
77.0,77.0,0.39324293
78.0,78.0,0.3752741
79.0,79.0,0.09217057
80.0,80.0,0.0058567706
81.0,81.0,0.0025616498
82.0,82.0,0.010090478
83.0,83.0,0.12389736
84.0,84.0,0.1600747
85.0,85.0,0.025094163
86.0,86.0,0.012870446
87.0,87.0,0.025542548
88.0,88.0,0.37728664
89.0,89.0,0.019822717
90.0,90.0,0.27307612
