X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
1.0,1.0,train,0.04887444401628525,59.531195564843536,0.574570314935172
2.0,2.0,train,0.044699048861595175,49.9629630699749,0.5526096465976519
3.0,3.0,train,0.04219302047750067,45.492986179331325,0.5383055369083234
4.0,4.0,train,0.052705198480861484,69.77131423988685,0.5929037067001725
5.0,5.0,train,0.046806312402543675,54.64351509135377,0.5639690710934047
6.0,6.0,train,0.06066068357554215,92.58634881286994,0.6263439477804141
7.0,7.0,train,0.039927786564373825,33.080380894873905,0.5245653670998527
8.0,8.0,train,0.038362225991187625,29.087702789806844,0.5145812233364847
9.0,9.0,train,0.056754240212541725,86.52036840160257,0.6106388843395714
10.0,10.0,train,0.04969866872211889,64.50060847450116,0.5786530093915243
11.0,11.0,train,0.041844116736451734,41.27385000351777,0.5362411740126843
12.0,12.0,train,0.07413625683176674,99.9999762509185,0.6719841596222621
13.0,13.0,train,0.029518335101618068,18.662703323129893,0.449245352817996
14.0,14.0,train,0.04008820772849245,37.08925435044634,0.525565280769672
15.0,15.0,train,0.0544916760359675,75.22041141110523,0.6009238847980166
16.0,16.0,train,0.03125044485918723,21.7877303557861,0.4633910721469095
17.0,17.0,train,0.034637294255759066,25.25140803045503,0.48905153255387074
18.0,18.0,train,0.056243974317015145,80.84479950273544,0.6084894401915515
