x,y,species logistic values
1.0,1.0,0.23281309
2.0,2.0,0.13055015
3.0,3.0,0.21958898
4.0,4.0,0.11404493
5.0,5.0,0.1141328
6.0,6.0,0.20990282
7.0,7.0,0.496613
8.0,8.0,0.26725125
9.0,9.0,0.3264804
10.0,10.0,0.3603914
11.0,11.0,0.10544158
12.0,12.0,0.3328957
13.0,13.0,0.10652107
14.0,14.0,0.29846975
15.0,15.0,0.1335186
16.0,16.0,0.5427684
17.0,17.0,0.08506923
18.0,18.0,0.4186526
19.0,19.0,0.13597263
20.0,20.0,0.39171052
21.0,21.0,0.2523045
22.0,22.0,0.17145379
23.0,23.0,0.15304781
24.0,24.0,0.1892376
25.0,25.0,0.19874392
26.0,26.0,0.2979345
27.0,27.0,0.31004995
28.0,28.0,0.13783827
29.0,29.0,0.71318036
30.0,30.0,0.108546756
31.0,31.0,0.74694735
32.0,32.0,0.33062506
33.0,33.0,0.17563626
34.0,34.0,0.46634045
35.0,35.0,0.67530984
36.0,36.0,0.3790299
37.0,37.0,0.15068208
38.0,38.0,0.19676532
39.0,39.0,0.13418327
40.0,40.0,0.10357618
41.0,41.0,0.16720623
42.0,42.0,0.16753134
43.0,43.0,0.2518093
44.0,44.0,0.18007149
45.0,45.0,0.30349112
46.0,46.0,0.7314598
47.0,47.0,0.13350071
48.0,48.0,0.18627073
49.0,49.0,0.3429632
50.0,50.0,0.32820255
