x,y,species logistic values
1.0,1.0,0.46872157
2.0,2.0,0.22945109
3.0,3.0,0.350698
4.0,4.0,0.18697459
5.0,5.0,0.42564958
6.0,6.0,0.2199462
7.0,7.0,0.14078447
8.0,8.0,0.20222786
9.0,9.0,0.16430092
10.0,10.0,0.12848048
11.0,11.0,0.2398498
12.0,12.0,0.39258084
13.0,13.0,0.73133564
14.0,14.0,0.19849056
15.0,15.0,0.20718002
16.0,16.0,0.1254604
17.0,17.0,0.57234126
18.0,18.0,0.4980678
19.0,19.0,0.106115885
20.0,20.0,0.71726304
21.0,21.0,0.1487153
22.0,22.0,0.26624876
23.0,23.0,0.15171586
24.0,24.0,0.21204199
25.0,25.0,0.3011441
26.0,26.0,0.33044055
27.0,27.0,0.15772396
28.0,28.0,0.6127482
29.0,29.0,0.089624114
30.0,30.0,0.7560763
31.0,31.0,0.77823764
32.0,32.0,0.32879695
33.0,33.0,0.46223795
34.0,34.0,0.16183884
35.0,35.0,0.5738418
36.0,36.0,0.3759569
37.0,37.0,0.62772214
38.0,38.0,0.3398249
39.0,39.0,0.21732585
40.0,40.0,0.23140989
41.0,41.0,0.12714586
42.0,42.0,0.5038661
43.0,43.0,0.15869403
44.0,44.0,0.14437287
45.0,45.0,0.23801272
46.0,46.0,0.60427505
47.0,47.0,0.19631912
48.0,48.0,0.19173026
49.0,49.0,0.40832287
50.0,50.0,0.40568742
51.0,51.0,0.59340566
52.0,52.0,0.10356359
53.0,53.0,0.4478456
54.0,54.0,0.5281239
55.0,55.0,0.5583772
56.0,56.0,0.5604948
57.0,57.0,0.5432167
58.0,58.0,0.24510996
59.0,59.0,0.17059869
60.0,60.0,0.2408221
61.0,61.0,0.11411655
62.0,62.0,0.24659671
63.0,63.0,0.5584072
64.0,64.0,0.14407699
65.0,65.0,0.13944806
66.0,66.0,0.3671655
67.0,67.0,0.23736033
68.0,68.0,0.33578116
69.0,69.0,0.5238601
70.0,70.0,0.4907034
71.0,71.0,0.42412066
72.0,72.0,0.5943774
73.0,73.0,0.18725954
74.0,74.0,0.12739345
75.0,75.0,0.42200607
76.0,76.0,0.43163538
77.0,77.0,0.35932484
78.0,78.0,0.15481892
79.0,79.0,0.13707972
80.0,80.0,0.5871347
81.0,81.0,0.45010963
82.0,82.0,0.1529603
83.0,83.0,0.13697982
84.0,84.0,0.10409224
85.0,85.0,0.2619907
86.0,86.0,0.13140976
87.0,87.0,0.13660234
88.0,88.0,0.42727008
89.0,89.0,0.14259525
90.0,90.0,0.21912876
