x,y,species logistic values
1.0,1.0,0.25922686
2.0,2.0,0.14956059
3.0,3.0,3.0373592E-5
4.0,4.0,4.1518793E-9
5.0,5.0,1.21946476E-4
6.0,6.0,0.08301891
7.0,7.0,0.0016672647
8.0,8.0,0.3739607
9.0,9.0,6.3830635E-10
10.0,10.0,6.834352E-8
11.0,11.0,6.33503E-4
12.0,12.0,3.136242E-6
13.0,13.0,0.0037213247
14.0,14.0,0.012492757
15.0,15.0,4.7306763E-8
16.0,16.0,5.887319E-6
17.0,17.0,4.1359485E-12
18.0,18.0,0.006163152
19.0,19.0,0.26404363
20.0,20.0,6.186253E-7
21.0,21.0,0.39570686
22.0,22.0,3.1223233E-5
23.0,23.0,1.2888442E-7
24.0,24.0,0.34629524
25.0,25.0,1.3630467E-5
26.0,26.0,0.3505145
27.0,27.0,0.21007329
28.0,28.0,0.39162028
29.0,29.0,0.39256427
30.0,30.0,2.0436975E-5
31.0,31.0,0.22139949
32.0,32.0,3.847723E-10
33.0,33.0,1.9324382E-4
34.0,34.0,6.133596E-8
35.0,35.0,4.1747334E-8
36.0,36.0,1.6285626E-4
37.0,37.0,0.21032609
38.0,38.0,0.35676107
39.0,39.0,0.40838942
40.0,40.0,0.3722132
41.0,41.0,0.23520193
42.0,42.0,6.0532436E-8
43.0,43.0,7.761407E-9
44.0,44.0,0.35251996
45.0,45.0,3.910792E-5
46.0,46.0,2.4579148E-11
47.0,47.0,1.9843356E-9
48.0,48.0,5.3584285E-4
49.0,49.0,0.0026593271
50.0,50.0,4.1522767E-8
