x,y,species logistic values
1.0,1.0,0.4224066
2.0,2.0,0.2092754
3.0,3.0,0.3131543
4.0,4.0,0.1556967
5.0,5.0,0.38363555
6.0,6.0,0.18569022
7.0,7.0,0.18504994
8.0,8.0,0.20468959
9.0,9.0,0.1398522
10.0,10.0,0.1878929
11.0,11.0,0.32763463
12.0,12.0,0.7762714
13.0,13.0,0.3067341
14.0,14.0,0.17738275
15.0,15.0,0.104238234
16.0,16.0,0.5675273
17.0,17.0,0.45154712
18.0,18.0,0.14346136
19.0,19.0,0.6390936
20.0,20.0,0.2232691
21.0,21.0,0.21910071
22.0,22.0,0.28969774
23.0,23.0,0.25774404
24.0,24.0,0.29056045
25.0,25.0,0.16872165
26.0,26.0,0.22569978
27.0,27.0,0.6024271
28.0,28.0,0.110349156
29.0,29.0,0.742878
30.0,30.0,0.81736696
31.0,31.0,0.28165832
32.0,32.0,0.39352822
33.0,33.0,0.18388137
34.0,34.0,0.5761499
35.0,35.0,0.67509955
36.0,36.0,0.20008416
37.0,37.0,0.34293547
38.0,38.0,0.19408894
39.0,39.0,0.4768949
40.0,40.0,0.15264004
41.0,41.0,0.16017696
42.0,42.0,0.29822809
43.0,43.0,0.6122541
44.0,44.0,0.21745093
45.0,45.0,0.3654538
46.0,46.0,0.5889147
47.0,47.0,0.42395058
48.0,48.0,0.5192602
49.0,49.0,0.18023705
50.0,50.0,0.24625522
51.0,51.0,0.50588375
52.0,52.0,0.5560822
53.0,53.0,0.48668912
54.0,54.0,0.38774458
55.0,55.0,0.2397489
56.0,56.0,0.40024725
57.0,57.0,0.12681504
58.0,58.0,0.20520014
59.0,59.0,0.54407746
60.0,60.0,0.15057002
61.0,61.0,0.14889382
62.0,62.0,0.21002369
63.0,63.0,0.16255225
64.0,64.0,0.30678532
65.0,65.0,0.23054147
66.0,66.0,0.48631585
67.0,67.0,0.43836176
68.0,68.0,0.49013525
69.0,69.0,0.27631682
70.0,70.0,0.6071504
71.0,71.0,0.25186104
72.0,72.0,0.17087612
73.0,73.0,0.35929307
74.0,74.0,0.37353355
75.0,75.0,0.4413763
76.0,76.0,0.14071125
77.0,77.0,0.21689755
78.0,78.0,0.13482068
79.0,79.0,0.41752037
80.0,80.0,0.25349027
81.0,81.0,0.107649
82.0,82.0,0.106174506
83.0,83.0,0.14901662
84.0,84.0,0.23175323
85.0,85.0,0.2347097
86.0,86.0,0.18936358
87.0,87.0,0.17451565
88.0,88.0,0.40306488
89.0,89.0,0.15807474
90.0,90.0,0.3186396
