x,y,species logistic values
1.0,1.0,0.5
2.0,2.0,0.5
3.0,3.0,0.5
4.0,4.0,0.5
5.0,5.0,0.5
6.0,6.0,0.5
7.0,7.0,0.5
8.0,8.0,0.5
9.0,9.0,0.5
10.0,10.0,0.5
11.0,11.0,0.5
12.0,12.0,0.5
13.0,13.0,0.5
14.0,14.0,0.5
15.0,15.0,0.5
16.0,16.0,0.5
17.0,17.0,0.5
18.0,18.0,0.5
19.0,19.0,0.5
20.0,20.0,0.5
21.0,21.0,0.5
22.0,22.0,0.5
23.0,23.0,0.5
24.0,24.0,0.5
25.0,25.0,0.5
26.0,26.0,0.5
27.0,27.0,0.5
28.0,28.0,0.5
29.0,29.0,0.5
30.0,30.0,0.5
31.0,31.0,0.5
32.0,32.0,0.5
33.0,33.0,0.5
34.0,34.0,0.5
35.0,35.0,0.5
36.0,36.0,0.5
37.0,37.0,0.5
38.0,38.0,0.5
39.0,39.0,0.5
40.0,40.0,0.5
41.0,41.0,0.5
42.0,42.0,0.5
43.0,43.0,0.5
44.0,44.0,0.5
45.0,45.0,0.5
46.0,46.0,0.5
47.0,47.0,0.5
48.0,48.0,0.5
49.0,49.0,0.5
50.0,50.0,0.5
51.0,51.0,0.5
52.0,52.0,0.5
53.0,53.0,0.5
54.0,54.0,0.5
55.0,55.0,0.5
56.0,56.0,0.5
57.0,57.0,0.5
58.0,58.0,0.5
59.0,59.0,0.5
60.0,60.0,0.5
61.0,61.0,0.5
62.0,62.0,0.5
63.0,63.0,0.5
64.0,64.0,0.5
65.0,65.0,0.5
66.0,66.0,0.5
67.0,67.0,0.5
