x,y,species logistic values
1.0,1.0,0.48175803
2.0,2.0,0.5657414
3.0,3.0,0.40489963
4.0,4.0,0.42590132
5.0,5.0,0.48401046
6.0,6.0,0.42118338
7.0,7.0,0.4136217
8.0,8.0,0.5384858
9.0,9.0,0.48123288
10.0,10.0,0.48715475
11.0,11.0,0.46663088
12.0,12.0,0.54967713
13.0,13.0,0.48952374
14.0,14.0,0.4588556
15.0,15.0,0.47333086
16.0,16.0,0.441293
17.0,17.0,0.5110015
18.0,18.0,0.5657414
19.0,19.0,0.5657414
20.0,20.0,0.5056626
21.0,21.0,0.5657414
22.0,22.0,0.4431584
23.0,23.0,0.5196964
24.0,24.0,0.45996168
25.0,25.0,0.5657414
26.0,26.0,0.4060891
27.0,27.0,0.5048412
28.0,28.0,0.41143754
29.0,29.0,0.42614153
30.0,30.0,0.4799217
31.0,31.0,0.41955498
32.0,32.0,0.5521571
33.0,33.0,0.46664864
34.0,34.0,0.46561444
35.0,35.0,0.4196258
36.0,36.0,0.43189636
37.0,37.0,0.52511364
38.0,38.0,0.3907616
39.0,39.0,0.5302388
40.0,40.0,0.43313444
41.0,41.0,0.45566237
42.0,42.0,0.4368923
43.0,43.0,0.4272871
44.0,44.0,0.5284847
45.0,45.0,0.4835572
46.0,46.0,0.41875044
47.0,47.0,0.45758703
48.0,48.0,0.43243864
49.0,49.0,0.43432432
50.0,50.0,0.46153378
51.0,51.0,0.47114956
52.0,52.0,0.46877486
53.0,53.0,0.5002975
54.0,54.0,0.47770467
55.0,55.0,0.50248045
56.0,56.0,0.5657414
57.0,57.0,0.41770616
58.0,58.0,0.5283597
59.0,59.0,0.5657414
60.0,60.0,0.50881
61.0,61.0,0.5457427
62.0,62.0,0.4326797
63.0,63.0,0.5547882
64.0,64.0,0.5657414
65.0,65.0,0.5218177
66.0,66.0,0.42766148
67.0,67.0,0.43413344
68.0,68.0,0.50347424
69.0,69.0,0.42399374
70.0,70.0,0.41126332
71.0,71.0,0.44579485
72.0,72.0,0.41908702
73.0,73.0,0.44485572
74.0,74.0,0.43029514
75.0,75.0,0.40183216
76.0,76.0,0.45425203
77.0,77.0,0.44867948
78.0,78.0,0.44870836
79.0,79.0,0.50156313
80.0,80.0,0.44349167
81.0,81.0,0.39743558
82.0,82.0,0.50989264
83.0,83.0,0.5542506
84.0,84.0,0.5657414
85.0,85.0,0.43008897
86.0,86.0,0.45923313
87.0,87.0,0.5194871
88.0,88.0,0.49781325
89.0,89.0,0.43118137
90.0,90.0,0.50333387
