x,y,species logistic values
1.0,1.0,0.3059592
2.0,2.0,0.06884625
3.0,3.0,0.02377228
4.0,4.0,0.28082624
5.0,5.0,0.04799193
6.0,6.0,0.041565154
7.0,7.0,0.06723241
8.0,8.0,0.020252505
9.0,9.0,0.011165156
10.0,10.0,0.064039856
11.0,11.0,0.27999437
12.0,12.0,0.037926655
13.0,13.0,0.0031109883
14.0,14.0,0.36787608
15.0,15.0,0.314775
16.0,16.0,0.00964253
17.0,17.0,0.27883923
18.0,18.0,0.021207176
19.0,19.0,0.09590132
20.0,20.0,0.24575222
21.0,21.0,0.17969793
22.0,22.0,0.027118381
23.0,23.0,0.08610252
24.0,24.0,0.31800222
25.0,25.0,0.002428753
26.0,26.0,0.106254406
27.0,27.0,0.15858003
28.0,28.0,0.17589873
29.0,29.0,0.30174455
30.0,30.0,0.042890966
31.0,31.0,0.38742548
32.0,32.0,0.23219289
33.0,33.0,0.47412884
34.0,34.0,0.20460525
35.0,35.0,0.058854666
36.0,36.0,0.36145437
37.0,37.0,0.03471033
38.0,38.0,0.328068
39.0,39.0,0.018680042
40.0,40.0,0.022223294
41.0,41.0,0.37797952
42.0,42.0,0.27077475
43.0,43.0,0.08889894
44.0,44.0,0.266401
45.0,45.0,0.2671708
46.0,46.0,0.35245955
47.0,47.0,0.011723377
48.0,48.0,0.3216885
49.0,49.0,0.029796017
50.0,50.0,0.19046679
51.0,51.0,0.31040117
52.0,52.0,0.37636685
53.0,53.0,0.31449962
54.0,54.0,0.4553907
55.0,55.0,0.11654165
56.0,56.0,0.4703298
57.0,57.0,0.0063963514
58.0,58.0,0.07339684
59.0,59.0,0.34938186
60.0,60.0,0.017256515
61.0,61.0,0.016016811
62.0,62.0,0.16059668
63.0,63.0,0.023287456
64.0,64.0,0.22059122
65.0,65.0,0.10107306
66.0,66.0,0.58399165
67.0,67.0,0.3164816
68.0,68.0,0.31299657
69.0,69.0,0.14492065
70.0,70.0,0.40172157
71.0,71.0,0.15475327
72.0,72.0,0.2751341
73.0,73.0,0.28323206
74.0,74.0,0.58913696
75.0,75.0,0.012925942
76.0,76.0,0.078071654
77.0,77.0,0.32438138
78.0,78.0,0.29828262
79.0,79.0,0.10313331
80.0,80.0,0.0048053227
81.0,81.0,0.002566232
82.0,82.0,0.0132073825
83.0,83.0,0.09353733
84.0,84.0,0.12683465
85.0,85.0,0.0302941
86.0,86.0,0.013661068
87.0,87.0,0.03170401
88.0,88.0,0.3080811
89.0,89.0,0.02080625
90.0,90.0,0.30237046
