x,y,species logistic values
1.0,1.0,0.01740324
2.0,2.0,0.28916278
3.0,3.0,4.5415942E-4
4.0,4.0,0.0117275
5.0,5.0,3.3761785E-4
6.0,6.0,0.10356578
7.0,7.0,0.022074645
8.0,8.0,0.005681484
9.0,9.0,0.0043737916
10.0,10.0,0.046360683
11.0,11.0,0.022840377
12.0,12.0,0.003522793
13.0,13.0,0.010461629
14.0,14.0,0.0012313254
15.0,15.0,0.030825552
16.0,16.0,0.43314874
17.0,17.0,0.10400498
18.0,18.0,0.027962908
19.0,19.0,0.001333903
20.0,20.0,0.006036755
21.0,21.0,0.12246648
22.0,22.0,0.0037542393
23.0,23.0,0.0276912
24.0,24.0,3.4037486E-4
25.0,25.0,0.013227953
26.0,26.0,9.32614E-4
27.0,27.0,0.16586362
28.0,28.0,0.005338019
29.0,29.0,3.404378E-4
30.0,30.0,8.4597146E-4
31.0,31.0,0.03387621
32.0,32.0,7.1434124E-4
33.0,33.0,0.019696523
34.0,34.0,0.015858157
35.0,35.0,0.016174274
36.0,36.0,0.021394355
37.0,37.0,0.004154229
38.0,38.0,0.008532132
39.0,39.0,0.007977396
40.0,40.0,0.0267664
41.0,41.0,2.711755E-4
42.0,42.0,0.033103015
43.0,43.0,0.12880486
44.0,44.0,0.028524453
45.0,45.0,1.5543717E-4
46.0,46.0,7.30145E-4
47.0,47.0,0.050760616
48.0,48.0,0.29982728
49.0,49.0,0.031431884
50.0,50.0,0.0015883811
51.0,51.0,7.6033646E-4
52.0,52.0,0.027409744
53.0,53.0,3.2913187E-4
54.0,54.0,3.8530436E-4
55.0,55.0,3.3733924E-4
56.0,56.0,0.0029479996
57.0,57.0,0.0018787585
58.0,58.0,0.0034330185
59.0,59.0,0.027020933
60.0,60.0,7.4736534E-5
61.0,61.0,0.10352085
62.0,62.0,5.904631E-4
63.0,63.0,0.0033479016
64.0,64.0,0.1655985
65.0,65.0,0.13599658
66.0,66.0,6.322361E-4
67.0,67.0,0.027381003
