x,y,species logistic values
1.0,1.0,0.47153842
2.0,2.0,0.58278155
3.0,3.0,0.37067607
4.0,4.0,0.397905
5.0,5.0,0.47453088
6.0,6.0,0.4642989
7.0,7.0,0.39176023
8.0,8.0,0.5469775
9.0,9.0,0.4708409
10.0,10.0,0.4787098
11.0,11.0,0.45147344
12.0,12.0,0.44205832
13.0,13.0,0.56181014
14.0,14.0,0.44118798
15.0,15.0,0.46035275
16.0,16.0,0.4180491
17.0,17.0,0.58278155
18.0,18.0,0.58278155
19.0,19.0,0.5033323
20.0,20.0,0.58278155
21.0,21.0,0.42049965
22.0,22.0,0.52200836
23.0,23.0,0.44264975
24.0,24.0,0.58278155
25.0,25.0,0.50223905
26.0,26.0,0.37911698
27.0,27.0,0.38541058
28.0,28.0,0.39821824
29.0,29.0,0.46909955
30.0,30.0,0.3896429
31.0,31.0,0.5650915
32.0,32.0,0.45149696
33.0,33.0,0.45012766
34.0,34.0,0.38973492
35.0,35.0,0.40573412
36.0,36.0,0.3525461
37.0,37.0,0.53602606
38.0,38.0,0.40735376
39.0,39.0,0.4369705
40.0,40.0,0.39971265
41.0,41.0,0.53369486
42.0,42.0,0.4326451
43.0,43.0,0.3885975
44.0,44.0,0.43951198
45.0,45.0,0.4064434
46.0,46.0,0.44472829
47.0,47.0,0.45746043
48.0,48.0,0.4543133
49.0,49.0,0.49619186
50.0,50.0,0.46615613
51.0,51.0,0.49909702
52.0,52.0,0.38323694
53.0,53.0,0.5356951
54.0,54.0,0.58278155
55.0,55.0,0.38724127
56.0,56.0,0.53352875
57.0,57.0,0.58278155
58.0,58.0,0.5075214
59.0,59.0,0.4288946
60.0,60.0,0.5565999
61.0,61.0,0.37585497
62.0,62.0,0.4067588
63.0,63.0,0.56857026
64.0,64.0,0.58278155
65.0,65.0,0.40020126
66.0,66.0,0.40866134
67.0,67.0,0.5004197
68.0,68.0,0.39541867
69.0,69.0,0.37889162
70.0,70.0,0.4239663
71.0,71.0,0.3890348
72.0,72.0,0.42273104
73.0,73.0,0.4036408
74.0,74.0,0.36672777
75.0,75.0,0.43510917
76.0,76.0,0.42776316
77.0,77.0,0.44731355
78.0,78.0,0.4278012
79.0,79.0,0.4978762
80.0,80.0,0.4209377
81.0,81.0,0.3610826
82.0,82.0,0.5678597
83.0,83.0,0.58278155
84.0,84.0,0.40337136
85.0,85.0,0.44168684
86.0,86.0,0.45784882
87.0,87.0,0.5217299
88.0,88.0,0.49288613
89.0,89.0,0.4047992
90.0,90.0,0.5002329
