x,y,species logistic values
1.0,1.0,0.51676637
2.0,2.0,0.33549976
3.0,3.0,0.4373255
4.0,4.0,0.15396588
5.0,5.0,0.27319968
6.0,6.0,0.26810306
7.0,7.0,0.50598043
8.0,8.0,0.52324003
9.0,9.0,0.2726997
10.0,10.0,0.5338529
11.0,11.0,0.12759908
12.0,12.0,0.72166
13.0,13.0,0.21684514
14.0,14.0,0.4028751
15.0,15.0,0.42143914
16.0,16.0,0.16489817
17.0,17.0,0.13420585
18.0,18.0,0.44263098
19.0,19.0,0.54776764
20.0,20.0,0.20608193
21.0,21.0,0.505882
22.0,22.0,0.46473244
23.0,23.0,0.48914823
24.0,24.0,0.3218868
25.0,25.0,0.11526373
26.0,26.0,0.2258143
27.0,27.0,0.4777307
28.0,28.0,0.5209594
29.0,29.0,0.5283173
30.0,30.0,0.10070591
31.0,31.0,0.4704508
32.0,32.0,0.48291785
33.0,33.0,0.5080293
34.0,34.0,0.5751732
35.0,35.0,0.47265413
36.0,36.0,0.4855821
37.0,37.0,0.31504092
38.0,38.0,0.24027707
39.0,39.0,0.3273531
40.0,40.0,0.1418315
41.0,41.0,0.5171682
42.0,42.0,0.5147947
43.0,43.0,0.27267343
44.0,44.0,0.34074232
45.0,45.0,0.5429574
46.0,46.0,0.10880814
47.0,47.0,0.13826755
48.0,48.0,0.113435045
49.0,49.0,0.1584124
50.0,50.0,0.4590151
