x,y,species logistic values
1.0,1.0,0.006532884
2.0,2.0,0.009475475
3.0,3.0,0.0069920076
4.0,4.0,0.013306498
5.0,5.0,0.0064897463
6.0,6.0,0.0016080963
7.0,7.0,0.0055582877
8.0,8.0,0.013825652
9.0,9.0,2.5664642E-4
10.0,10.0,0.0064931386
11.0,11.0,0.0028813756
12.0,12.0,0.006038889
13.0,13.0,0.0013639521
14.0,14.0,0.01712353
15.0,15.0,0.038774155
16.0,16.0,0.0115906345
17.0,17.0,0.0012999746
18.0,18.0,0.05296401
19.0,19.0,0.0054659713
20.0,20.0,0.0027076495
21.0,21.0,0.009273054
22.0,22.0,0.013382535
23.0,23.0,0.043484557
24.0,24.0,0.0071349232
25.0,25.0,0.0066773337
26.0,26.0,0.0070420248
27.0,27.0,0.006728421
28.0,28.0,0.0053457683
29.0,29.0,0.008740226
30.0,30.0,0.002221423
31.0,31.0,0.007817344
32.0,32.0,0.037928436
33.0,33.0,0.008831241
34.0,34.0,0.005940977
35.0,35.0,0.01613541
36.0,36.0,0.005725554
37.0,37.0,0.014362153
38.0,38.0,0.11072169
39.0,39.0,0.13634993
40.0,40.0,0.0076351003
41.0,41.0,0.0057132337
42.0,42.0,0.0059444816
43.0,43.0,0.0010314183
44.0,44.0,0.0116234
45.0,45.0,0.007959783
46.0,46.0,0.0165287
47.0,47.0,0.0042304154
48.0,48.0,0.0057857386
49.0,49.0,0.011621154
50.0,50.0,0.007823406
