x,y,species logistic values
1.0,1.0,0.5024868
2.0,2.0,0.28850347
3.0,3.0,0.4002947
4.0,4.0,0.24293254
5.0,5.0,0.27640554
6.0,6.0,0.20633008
7.0,7.0,0.2649124
8.0,8.0,0.22299781
9.0,9.0,0.18705769
10.0,10.0,0.29303405
11.0,11.0,0.43345422
12.0,12.0,0.73647684
13.0,13.0,0.27678722
14.0,14.0,0.17713977
15.0,15.0,0.5274512
16.0,16.0,0.16543221
17.0,17.0,0.70737886
18.0,18.0,0.20935465
19.0,19.0,0.32059112
20.0,20.0,0.22179064
21.0,21.0,0.353737
22.0,22.0,0.38147962
23.0,23.0,0.19904044
24.0,24.0,0.22840472
25.0,25.0,0.6286668
26.0,26.0,0.14266327
27.0,27.0,0.7490908
28.0,28.0,0.7761816
29.0,29.0,0.3787861
30.0,30.0,0.4936457
31.0,31.0,0.22581862
32.0,32.0,0.59795135
33.0,33.0,0.42061582
34.0,34.0,0.649348
35.0,35.0,0.38520703
36.0,36.0,0.31028673
37.0,37.0,0.19432627
38.0,38.0,0.5351304
39.0,39.0,0.20569293
40.0,40.0,0.30963406
41.0,41.0,0.624139
42.0,42.0,0.2771606
43.0,43.0,0.25793442
44.0,44.0,0.45073256
45.0,45.0,0.44424614
46.0,46.0,0.61333627
47.0,47.0,0.16551559
48.0,48.0,0.48783007
49.0,49.0,0.5581136
50.0,50.0,0.19302891
51.0,51.0,0.36399257
52.0,52.0,0.58586293
53.0,53.0,0.3278402
54.0,54.0,0.24236424
55.0,55.0,0.32583955
56.0,56.0,0.17069541
57.0,57.0,0.30169627
58.0,58.0,0.21038073
59.0,59.0,0.20342818
60.0,60.0,0.3305809
61.0,61.0,0.20145383
62.0,62.0,0.41149598
63.0,63.0,0.29863143
64.0,64.0,0.40631685
65.0,65.0,0.55051565
66.0,66.0,0.52036566
67.0,67.0,0.4802079
68.0,68.0,0.24139497
69.0,69.0,0.616553
70.0,70.0,0.25918785
71.0,71.0,0.19114313
72.0,72.0,0.46877852
73.0,73.0,0.4256104
74.0,74.0,0.2117325
75.0,75.0,0.29623812
76.0,76.0,0.19428967
77.0,77.0,0.6064267
78.0,78.0,0.488516
79.0,79.0,0.22768253
80.0,80.0,0.18859172
81.0,81.0,0.15680572
82.0,82.0,0.17390738
83.0,83.0,0.31870386
84.0,84.0,0.3439616
85.0,85.0,0.19030777
86.0,86.0,0.19090226
87.0,87.0,0.2006748
88.0,88.0,0.47001994
89.0,89.0,0.20366442
90.0,90.0,0.29647672
