x,y,species logistic values
1.0,1.0,0.50093067
2.0,2.0,0.28007293
3.0,3.0,0.3949761
4.0,4.0,0.23377196
5.0,5.0,0.46303234
6.0,6.0,0.26774344
7.0,7.0,0.19690078
8.0,8.0,0.21365169
9.0,9.0,0.17762233
10.0,10.0,0.28469664
11.0,11.0,0.429299
12.0,12.0,0.26813206
13.0,13.0,0.25536296
14.0,14.0,0.16774218
15.0,15.0,0.5977165
16.0,16.0,0.5268611
17.0,17.0,0.713028
18.0,18.0,0.1999353
19.0,19.0,0.31288984
20.0,20.0,0.21243621
21.0,21.0,0.27788135
22.0,22.0,0.34694076
23.0,23.0,0.37553877
24.0,24.0,0.18959701
25.0,25.0,0.13364062
26.0,26.0,0.75572115
27.0,27.0,0.7832867
28.0,28.0,0.49174878
29.0,29.0,0.21649325
30.0,30.0,0.60004264
31.0,31.0,0.41600123
32.0,32.0,0.65324646
33.0,33.0,0.37938693
34.0,34.0,0.2681972
35.0,35.0,0.30233416
36.0,36.0,0.18488127
37.0,37.0,0.5348374
38.0,38.0,0.20812279
39.0,39.0,0.19626185
40.0,40.0,0.30166608
41.0,41.0,0.6271742
42.0,42.0,0.26851222
43.0,43.0,0.24896999
44.0,44.0,0.44721043
45.0,45.0,0.44048452
46.0,46.0,0.6159872
47.0,47.0,0.15620035
48.0,48.0,0.4857098
49.0,49.0,0.5587056
50.0,50.0,0.18358456
51.0,51.0,0.35750315
52.0,52.0,0.5787654
53.0,53.0,0.58750594
54.0,54.0,0.564974
55.0,55.0,0.3203247
56.0,56.0,0.23319715
57.0,57.0,0.31827205
58.0,58.0,0.16133824
59.0,59.0,0.29354626
60.0,60.0,0.58426595
61.0,61.0,0.20096529
62.0,62.0,0.32313746
63.0,63.0,0.19201353
64.0,64.0,0.29041374
65.0,65.0,0.40120366
66.0,66.0,0.5508162
67.0,67.0,0.5195011
68.0,68.0,0.477796
69.0,69.0,0.23221694
70.0,70.0,0.6193192
71.0,71.0,0.2502419
72.0,72.0,0.18170053
73.0,73.0,0.45650208
74.0,74.0,0.4659324
75.0,75.0,0.4211733
76.0,76.0,0.2023226
77.0,77.0,0.28796864
78.0,78.0,0.18484469
79.0,79.0,0.608828
80.0,80.0,0.48642203
81.0,81.0,0.2183719
82.0,82.0,0.17915308
83.0,83.0,0.16452846
84.0,84.0,0.3368841
85.0,85.0,0.18086626
86.0,86.0,0.18145996
87.0,87.0,0.19123332
88.0,88.0,0.46722075
89.0,89.0,0.19422834
90.0,90.0,0.2882124
