x,y,species logistic values
1.0,1.0,0.37446886
2.0,2.0,0.029517304
3.0,3.0,0.17347333
4.0,4.0,0.18765724
5.0,5.0,0.140192
6.0,6.0,0.17651863
7.0,7.0,0.044303764
8.0,8.0,0.10505769
9.0,9.0,0.056740772
10.0,10.0,0.031238165
11.0,11.0,0.58628196
12.0,12.0,0.66170454
13.0,13.0,0.21994118
14.0,14.0,0.3990451
15.0,15.0,0.051176
16.0,16.0,0.04679477
17.0,17.0,0.48273104
18.0,18.0,0.020650825
19.0,19.0,0.032727774
20.0,20.0,0.13622548
21.0,21.0,0.10903777
22.0,22.0,0.021234183
23.0,23.0,0.027229702
24.0,24.0,0.25664675
25.0,25.0,0.04026331
26.0,26.0,0.063995674
27.0,27.0,0.036924936
28.0,28.0,0.041744325
29.0,29.0,0.020465944
30.0,30.0,0.03963137
31.0,31.0,0.13844068
32.0,32.0,0.17030503
33.0,33.0,0.26034626
34.0,34.0,0.25918454
35.0,35.0,0.02942127
36.0,36.0,0.0267636
37.0,37.0,0.3436116
38.0,38.0,0.061423223
39.0,39.0,0.18576507
40.0,40.0,0.02190091
41.0,41.0,0.020199457
42.0,42.0,0.031489212
43.0,43.0,0.037170764
44.0,44.0,0.077231646
45.0,45.0,0.02727801
46.0,46.0,0.14402904
47.0,47.0,0.35998467
48.0,48.0,0.046699073
49.0,49.0,0.2285179
50.0,50.0,0.057433873
